param,gene,rhat,ess_bulk,ess_tail,rhat_issue,ess_issue
beta,RELL2,1.0009246147720423,4032.2269892416616,1398.0224380585428,False,False
beta,CGB1,1.0005540007599436,5385.089588553953,2059.072076869196,False,False
beta,ADAM10,1.0040391033386826,4563.647519923593,2148.550315445985,False,False
beta,SLC25A32,1.0038729599462777,4848.527436282412,2156.0279150187275,False,False
beta,SCGB1A1,1.0005968408994637,3588.165291853277,1710.1776629597582,False,False
beta,POTEA,1.0027203350685696,4782.513151084172,1641.9825677799154,False,False
beta,MTM1,1.0014075745635236,4435.651458822648,1935.0294373339896,False,False
beta,C5orf45,0.9998190921209935,4797.116255170792,2162.5374040569473,False,False
beta,SGOL2,1.0035571911322103,3909.282116879586,1701.4070368196165,False,False
beta,ADAM23,1.0004834922828298,5377.128288304781,1886.891337972499,False,False
beta,HPGD,1.0010063118317023,4966.746597121953,2099.6945631853987,False,False
beta,CBL,1.0028508773137297,5064.928138531855,1757.358396117119,False,False
beta,ANKRD10,1.0012647530519507,4418.229742134772,1839.544532861788,False,False
beta,SAMD14,1.0024227739875196,4209.097364162865,1851.7664102742615,False,False
beta,ARHGAP10,0.9998881108868469,5897.208054383886,2017.3747472933446,False,False
beta,UNC5B,1.0009890743060275,4361.146661950553,1690.6806045364012,False,False
beta,PLG,1.003576114153558,4879.304108547915,1859.7473665669736,False,False
beta,RAPGEF3,1.0010711124235452,3888.458772202326,1756.820609400076,False,False
beta,SLC7A14,1.001417399337514,4454.820571688513,1851.7380132427961,False,False
beta,SNX14,1.0024901596315818,5132.408701378823,2149.829938269368,False,False
beta,TNFRSF11A,1.0065874573011653,4467.5207257398615,1636.7391711306411,False,False
beta,ZNRF4,1.0021579639037397,3797.456453343699,1538.109639014706,False,False
beta,NUDT17,1.0004445363042371,3861.9310183960156,1670.2993083502104,False,False
beta,ZBED4,1.0014086386870513,4986.412870746908,1258.4810523161061,False,False
beta,UNC13B,1.0008998203052115,5426.495132213478,1778.1964300678221,False,False
beta,SERP1,0.9995947193806453,4830.559327731973,1735.0209211029417,False,False
beta,SF1,1.0014460170529487,4463.260009383423,2210.600031633533,False,False
beta,LRRC7,1.0017512240939248,4840.912652015285,1859.8462158203724,False,False
beta,TM4SF19,0.9996306524473116,5729.045165327556,2137.755536576277,False,False
beta,CINP,1.000101529531209,4398.390674536975,1805.5365101083707,False,False
beta,PKD2L1,1.0007546814906014,4294.391171014927,1818.1954964860088,False,False
beta,DDIT4,1.002400102461133,3843.588763713731,1814.0102143295794,False,False
beta,HMHA1,1.0011038363685674,3634.8471017797838,1649.5346899121007,False,False
beta,DDI1,1.000193603989303,3329.5800763248317,1694.8759576893747,False,False
beta,SMIM8,1.0009108605448125,5016.628243777682,1863.1860079122437,False,False
beta,UBE2C,1.0031918592306466,4519.829713506882,1629.2772361172945,False,False
beta,HSPA8,1.0021863378583056,3620.907476151371,1730.7377729760906,False,False
beta,KCTD7,1.0022496446499298,5312.5610727880485,1595.4092717409603,False,False
beta,ABCD3,1.0012631225243516,4800.801897648968,1489.0273851405336,False,False
beta,PPARA,0.999745653128073,5606.605891872557,1921.9226610766748,False,False
beta,NIP7,1.0019886992657197,3837.385483421164,1823.9651494871648,False,False
beta,PIGY,1.0016361776487812,4605.718381349741,1977.1903994662314,False,False
beta,SAA1,1.0019145948685777,5165.2518175082405,2179.37701097463,False,False
beta,CBWD2,1.0006592109352557,4464.236240651719,1937.7822631786642,False,False
beta,TMEM8C,1.00253677603909,4473.29328446216,1545.778907330242,False,False
beta,NLRP4,1.0009772380086044,5108.932109840433,1746.4264482453896,False,False
beta,F2RL1,1.0025904103794685,4697.865414825532,1944.1784760748017,False,False
beta,PCGF3,1.0003476795763095,4521.606159708067,1887.7010651999717,False,False
beta,TSPAN18,0.9995407516889642,5009.826352008398,1836.5740745885869,False,False
beta,HADHB,0.9999831802467795,4193.827826301881,2088.100663915771,False,False
beta,SLC5A11,1.0001035824321884,4827.516416903747,1790.2379208442883,False,False
beta,SCARF1,1.000091180933338,4305.804847152083,1917.4178794999568,False,False
beta,GOLGA8K,1.0004693852520101,5364.5144988296415,1867.4838945557174,False,False
beta,SSH3,1.000971463386104,4759.55123956803,1886.281994505097,False,False
beta,APOL3,0.9995091297193316,4040.51763094476,2082.9963544319435,False,False
beta,RAP1GDS1,1.0015296817542785,3760.0512376807005,2010.4424403224618,False,False
beta,KCTD11,1.002294335959952,4397.38247833747,1775.4691537464926,False,False
beta,BYSL,1.0034318990552042,3568.8582253206205,1857.8144156432397,False,False
beta,USP47,1.004503727712068,5365.968065432759,1833.4891272650018,False,False
beta,PROSC,1.0030496009084358,5108.501066938583,1928.8896154490756,False,False
beta,OPRM1,0.9999470615022792,4286.910604332077,2135.1393176939705,False,False
beta,RAD9A,1.0147756318925687,5870.404427063457,1834.8641953528024,False,False
beta,MKKS,0.9995557463886922,4967.4719614512915,1971.952847548216,False,False
beta,SIX4,1.0009632889194817,4230.8359835127585,1897.4378832583463,False,False
beta,ZNF677,0.9998654815315797,4226.312693567863,1752.8709529108132,False,False
beta,SLC46A3,1.0017490215362639,3940.643588443554,1796.6260783729826,False,False
beta,UBE3C,1.001007482463921,4513.944133966116,2156.660577587553,False,False
beta,RNASEK,1.002400593872917,4778.572143477989,1905.8682848163642,False,False
beta,TBX4,1.0017123767209581,4949.374240055961,1977.1751341846746,False,False
beta,YEATS4,1.0004020633711466,4474.824692912613,1505.2573093939766,False,False
beta,UBE2Q2L,1.0077041359944086,4851.584192284273,1910.9461080787219,False,False
beta,TAS2R7,1.0088112333333077,3702.292148507169,2091.313348143389,False,False
beta,TOMM7,1.0038700400416947,5283.552976637371,1882.178083987414,False,False
beta,TMEM199,1.001516243774492,5586.260638296913,2152.263215051993,False,False
beta,GDF6,1.0025262147991854,5981.136471532106,1694.4330147308103,False,False
beta,MAP1B,1.0043089606258828,5610.979613953511,1870.1963885757332,False,False
beta,BSPH1,1.0012827675609297,4670.725157104872,1810.4071423597204,False,False
beta,TANC1,1.0000219771974874,4169.030921104977,2025.9264023797418,False,False
beta,UBAC1,1.0001380564527913,4262.5813397226575,1705.2069397136734,False,False
beta,TNP2,1.0004878679536615,4717.696608913766,1529.54663936622,False,False
beta,NFAM1,1.0032194036119102,4517.852004525319,2193.222175399956,False,False
beta,EHD3,1.000720040743338,4162.3762913153,1785.4732622822878,False,False
beta,ATP6V0C,1.002460582083064,5062.923075097316,1856.8100612800565,False,False
beta,WFDC8,1.0001098941164563,3943.2848914154597,2019.82976664432,False,False
beta,ZAR1,0.99984812365012,4355.205979195841,1559.6396925903214,False,False
beta,BTBD2,1.0005945763581494,4956.182762236856,1685.9890110063684,False,False
beta,C5orf15,1.0019658916917065,5087.95926854111,1785.629876022906,False,False
beta,SOWAHA,1.0017140236106534,4193.383081660696,1445.9890156410534,False,False
beta,MIPEP,1.0004923405969952,4284.427059174929,1826.7530011370843,False,False
beta,MICB,1.0008032233391126,4235.748246730754,1843.9173798222678,False,False
beta,KLF13,1.0009647294802453,4011.079199461061,1497.8626867159614,False,False
beta,KPNA4,1.0015866449205517,4444.46645608561,1804.8120564259527,False,False
beta,ANGPTL6,1.0047555742978087,4041.3767942727454,1862.9419412949253,False,False
beta,CDC7,1.00081143182025,4541.851728799054,1957.4448777795712,False,False
beta,TUBGCP5,1.0003366117349302,5824.0955647633655,1788.919931414546,False,False
beta,NRGN,1.0007306422080242,5021.783412936457,1883.5134843169342,False,False
beta,LOC389895,1.0012689578604317,4580.2563863100495,1820.1889427747647,False,False
beta,ZSCAN1,1.0010067170234678,4696.388936769645,2139.45589922658,False,False
beta,EIF2A,1.0004913309877017,3853.501675489095,1843.2473036145298,False,False
beta,TBX22,1.0003784903759734,4189.719703643654,1972.6285663069725,False,False
beta,NUDC,1.0020099876881596,5421.802754227834,1935.4623813750973,False,False
beta,SCRG1,1.0005680829361223,4459.03296349702,1765.9663858773279,False,False
beta,DNAJA4,1.001260176389501,5752.561780263855,2031.2787028728733,False,False
beta,CBLN2,1.0024830853681699,4670.764900351914,1782.837584962603,False,False
beta,COPS6,1.0006329182159626,5054.2944921901835,1691.7063090196673,False,False
beta,PHF8,1.0004728650439627,4819.917478507398,1738.196623375491,False,False
beta,MIEN1,1.00292937743368,4556.585718884778,1916.3114351236584,False,False
beta,PLK4,1.0020578742207982,4395.2470909930225,1551.0192700516225,False,False
beta,TNFRSF8,1.0000662834921914,4580.284607046705,1619.1343237082292,False,False
beta,ANXA3,1.0012116326889733,4645.586089941221,1931.3926786383554,False,False
beta,LOC100996634,0.9996326068940015,4275.256522514278,1773.8123415669536,False,False
beta,PDCD6IP,0.999398876120274,4942.6121639326775,1816.7989255533357,False,False
beta,HLX,1.0007127852998285,4732.386834226183,1847.5478946049564,False,False
beta,PRRG3,1.0006612449163192,4375.15976220496,1667.9930882661336,False,False
beta,ZNF91,1.0016084358715998,3801.4465191955715,1625.0994134517339,False,False
beta,RSRC2,1.0004667820031756,4407.155584027893,2068.969381303014,False,False
beta,VPS25,1.0034212576710095,5435.397590920189,1658.4855543229999,False,False
beta,FAM117B,1.0033623588974738,4893.321813301808,1592.7245088551463,False,False
beta,TAF7,1.0003425625274887,4193.416933789405,1883.4314847496078,False,False
beta,PCDHGB3,1.0008524077396168,4609.282899344097,1918.559304898332,False,False
beta,AURKA,1.0027012677125826,4917.330496822623,1768.7384349950746,False,False
beta,RPA3,1.0032087730244217,4086.0548713303747,2179.5447842615126,False,False
beta,WRB,1.0057262594463667,4008.479574850492,1381.8759310593264,False,False
beta,SUGP1,1.0012952481388404,4269.682811176644,1946.5422084293828,False,False
beta,TYRP1,1.002950332099697,5189.075392140618,1716.8948595283655,False,False
beta,CENPW,1.0042204410381042,4345.638523766446,2099.920447239297,False,False
beta,DCLK3,1.0009722271651549,4700.340373997006,2043.8289620392281,False,False
beta,CITED1,1.0007729560343348,4280.917711924759,1878.7275761763206,False,False
beta,MIOS,1.0004800365874496,4759.245415403849,2223.2848856914666,False,False
beta,CHURC1-FNTB,0.9994226551344902,4592.64779133125,1863.7375054391575,False,False
beta,ABCB11,1.0000618135978472,3444.378528261312,1844.51592356533,False,False
beta,OR51L1,1.0028885908057006,4976.005952843876,2028.8976953924814,False,False
beta,ATMIN,1.000750389704042,4490.514190110223,1850.3289788124418,False,False
beta,IHH,0.999940720564662,5596.893831744675,1937.28861026112,False,False
beta,CLIC4,1.0006327740783874,3959.2797516581677,1535.5637546917583,False,False
beta,ITSN2,1.002383796627038,3926.876836479266,1689.7229740234882,False,False
beta,CHRNA10,1.0013114458084518,4492.970262165425,1625.6691772868437,False,False
beta,PPIAL4F,1.0019891129479852,3611.933143821296,1794.2291224459295,False,False
beta,RGL4,1.0024124524205582,4416.907631260566,1839.8084742189924,False,False
beta,SLC5A3,1.0009444854190186,5026.9773174597285,2054.78177049832,False,False
beta,DCSTAMP,1.0070255911934827,4048.772222402512,1714.4691015316885,False,False
beta,OR52N5,1.0010532753895236,5108.862052538814,2181.9163791625306,False,False
beta,DCAKD,1.0022473127689469,4287.184420720461,1694.9594467603622,False,False
beta,IFT81,1.0002955477460351,4519.722401002261,2032.3863333512165,False,False
beta,ZMYND11,0.9998422878145954,4875.767086212031,1768.4072017505891,False,False
beta,CD33,1.0023720715991544,4572.324126665849,1713.1318269864219,False,False
beta,NACAD,1.0031348075131425,4996.331178020935,1728.978468317128,False,False
beta,DSTYK,1.0053359405423485,4619.527986440686,1791.2297517085967,False,False
beta,SPICE1,1.000429674446851,5758.445728820769,2166.703407850789,False,False
beta,DRGX,1.0006872492455874,3939.233307861979,1493.1321453676526,False,False
beta,CEACAM21,0.9999666227368362,5105.031948660046,2006.0841561991713,False,False
beta,MRPS36,1.0002768626893281,4719.632270459365,1760.3214733696375,False,False
beta,SCN8A,1.002083606783074,5127.057491092595,2102.9147433839576,False,False
beta,VAV3,1.0003277841339773,3741.116454689216,1811.841852055937,False,False
beta,EIF1AD,1.0002893311670633,5469.785881850528,2109.019549679725,False,False
beta,SRP68,1.000970675233111,4503.145888694754,1992.979825357898,False,False
beta,MTRR,1.001978604935242,4854.491696395457,1758.0572676741067,False,False
beta,ALDH16A1,1.0010926771988062,4456.572876690123,1740.192871059366,False,False
beta,CFAP97,1.0002826010817973,4691.499259042685,2226.246344811214,False,False
beta,SVOPL,1.0016400242199637,4075.408963147023,2090.048780262401,False,False
beta,DEPDC7,1.0011717329046637,3989.2241799846915,1448.8243619786992,False,False
beta,LALBA,0.9998137021804138,4361.702054913663,1869.087716998567,False,False
beta,CSNK1G2,1.0018526742953764,3809.8393117067626,1997.5005209584817,False,False
beta,FSTL1,0.9999686102812819,4387.695711186973,1980.2093462194957,False,False
beta,EDA2R,1.0011575729224227,3823.248986772064,1904.7185242730263,False,False
beta,PRAMEF2,1.0020196837412843,5255.850156562145,1922.1524175423347,False,False
beta,PIH1D3,1.0018649506521988,3995.1495220926017,1843.222635588376,False,False
beta,CDCA3,1.0035438320585983,5352.547443581305,1859.595535932913,False,False
beta,IQCG,1.0008003837974875,4325.597544290641,1665.671739493892,False,False
beta,GEMIN5,1.002393180125645,4700.28284608732,1674.9796412336855,False,False
beta,PTBP2,1.0002620496647965,3932.3460008711954,1862.5868703106169,False,False
beta,FOXS1,1.0020807713028244,4930.577235259326,1473.942620251791,False,False
beta,ANKAR,1.000650643275571,4433.459143229713,1774.3641654549256,False,False
beta,IFNW1,1.0018876241002657,5748.242099918395,2208.5194527092335,False,False
beta,SLAMF1,1.001471316632119,4634.794863962423,2146.912546233296,False,False
beta,EBI3,1.0056390938496946,5487.288246594248,1792.2576517787531,False,False
beta,IGF2BP1,1.000671514158014,4257.772227836187,1832.9290445133056,False,False
beta,PCDHGC3,1.002909172332455,5539.992429488765,2074.4653380411964,False,False
beta,SIKE1,1.0057843043603303,4241.3461091591735,1680.8538493523802,False,False
beta,CETN2,1.0006991079084162,4771.89355076444,1800.6997578565868,False,False
beta,SCT,0.9999544612697204,4595.343764562146,1792.3909138276492,False,False
beta,TMEM95,1.0012495006713267,5192.340910226951,1999.0259913742748,False,False
beta,KIF1C,1.0031203231509118,4613.435824667342,1932.6423385522564,False,False
beta,DCDC2C,1.0003118728395322,4556.4165631444785,1685.635063540474,False,False
beta,SEPHS2,0.9997035455508885,4530.057629429381,1885.020718676016,False,False
beta,ARHGEF5,1.0022150019086944,4807.978754397686,1784.6448117599973,False,False
beta,GCSH,1.0008657054693506,4364.722233404502,1844.1760378584559,False,False
beta,GLRX5,1.00218857934481,4426.188449144764,1821.9922562373101,False,False
beta,MBD3L2,1.0027662358579614,4627.18508920711,1990.0083671597808,False,False
beta,LPO,0.9996715727769746,4217.844858998509,1770.0834247397868,False,False
beta,GSR,1.0010927698391152,4186.824652816309,1723.0404817442782,False,False
beta,NFS1,1.000575295992901,4018.8436362012603,1764.7339813527096,False,False
beta,C5orf30,1.003625665254467,5295.752366101556,1496.3041824514844,False,False
beta,ARHGEF6,1.004702868280073,3793.9259879573847,1733.4683401945176,False,False
beta,LGALS13,1.0021645037286693,4598.617996995512,1472.8196162981874,False,False
beta,SUPT4H1,1.001494284042735,4118.8923638432725,1639.9186698739306,False,False
beta,TIRAP,0.9999208331734493,4800.652044878752,2006.1501658972236,False,False
beta,UBE2S,0.9996706450475763,4494.289273728398,1761.4020090072697,False,False
beta,MBD5,1.0012242667357902,5217.263407188191,1933.3101268107105,False,False
beta,HSPBP1,1.0023702480159837,6071.694527868699,1820.1003598930906,False,False
beta,CPM,1.0020728194518818,4824.32884741463,1905.901629759747,False,False
beta,PABPC1L2B,1.000221135266109,3922.3772942752007,1602.1850039350936,False,False
beta,SLC4A1AP,1.0022611011606635,5321.4308001503505,2119.358451222664,False,False
beta,EPHA8,1.0021472698521054,4004.6869343699236,1951.3946777374301,False,False
beta,SLC34A1,1.001984074185536,4098.88264873977,1733.7588795550732,False,False
beta,PGBD4,1.0017380753951932,3625.457703728227,1632.5711238612569,False,False
beta,MRPL37,1.0005767909209564,5448.409001062488,2058.4731939712365,False,False
beta,CCDC93,1.0017556222581665,3596.8447647921753,1821.136324559545,False,False
beta,DGAT2,1.0013183982076959,4740.727666885736,1766.4544692384886,False,False
beta,RERGL,1.007612832815411,4965.45578708975,1868.437945539847,False,False
beta,NAE1,1.001022529507907,4512.268433923534,1918.5720720970685,False,False
