id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
FOXL1,4,0.5943,0.62184,1.0,11541,1,0.0066845,0.83093,0.83032,1.0,15351,0,0.0066845
PNISR,4,0.59449,0.62198,1.0,11542,1,0.18871,0.096717,0.20262,1.0,3562,2,0.18871
ZNF185,4,0.59452,0.62199,1.0,11543,1,-0.045774,0.90911,0.90886,1.0,16948,0,-0.045774
FOXL2,4,0.59473,0.62214,1.0,11544,1,0.11671,0.25334,0.38061,1.0,6695,2,0.11671
ZDHHC8,4,0.59483,0.62221,1.0,11545,1,-0.11284,0.5519,0.60162,1.0,10868,1,-0.11284
MAGEA12,4,0.59497,0.6223,1.0,11546,1,0.042063,0.32698,0.46326,1.0,8268,2,0.042063
MAP2K7,4,0.59502,0.62234,1.0,11547,1,0.041682,0.14453,0.2574,1.0,4507,1,0.041682
CDKN1B,4,0.5951,0.62239,1.0,11548,1,-0.10156,0.38426,0.51174,1.0,9196,1,-0.10156
CT47A12,4,0.59515,0.62243,1.0,11549,1,0.16036,0.063363,0.14459,1.0,2517,2,0.16036
EOMES,4,0.59518,0.62244,1.0,11550,1,0.14403,0.13318,0.24437,1.0,4250,2,0.14403
MAN1C1,4,0.59521,0.62247,1.0,11551,1,0.060698,0.059124,0.13626,1.0,2374,2,0.060698
TTLL2,4,0.59523,0.62248,1.0,11552,1,0.11597,0.18968,0.30875,1.0,5407,2,0.11597
C6orf201,4,0.59526,0.6225,1.0,11553,1,-0.062391,0.7224,0.72488,1.0,13256,1,-0.062391
TWF1,4,0.59531,0.62254,1.0,11554,1,0.35167,0.047369,0.11258,1.0,1977,3,0.35167
GPD1,4,0.59537,0.62257,1.0,11555,1,0.17231,0.049343,0.11659,1.0,2043,2,0.17231
OR1A1,4,0.59545,0.62262,1.0,11556,1,0.068124,0.52082,0.58324,1.0,10510,1,0.068124
EFNB3,4,0.59547,0.62263,1.0,11557,1,-0.11625,0.37516,0.50733,1.0,9114,1,-0.11625
SGCD,4,0.59555,0.6227,1.0,11558,1,-0.10289,0.95094,0.95086,1.0,17846,0,-0.10289
ZFYVE27,4,0.59558,0.62271,1.0,11559,1,0.024329,0.30358,0.43689,1.0,7785,2,0.024329
HIST1H2AA,4,0.5956,0.62273,1.0,11560,1,-0.1615,0.15486,0.26911,1.0,4706,1,-0.1615
PCDHA9,4,0.59563,0.62275,1.0,11561,1,-0.073589,0.7864,0.786,1.0,14407,0,-0.073589
SMTNL1,4,0.59576,0.62283,1.0,11562,1,0.0237,0.038116,0.093697,1.0,1685,1,0.0237
LIMD1,4,0.59584,0.62289,1.0,11563,1,0.18636,0.12754,0.23789,1.0,4143,2,0.18636
WTH3DI,4,0.5959,0.62292,1.0,11564,1,0.14601,0.23969,0.36522,1.0,6418,2,0.14601
2023-03-06 00:00:00,4,0.59592,0.62295,1.0,11565,1,-0.064154,0.72433,0.72662,1.0,13290,1,-0.064154
ARL3,4,0.59608,0.62306,1.0,11566,1,0.12171,0.35577,0.49563,1.0,8888,2,0.12171
SWSAP1,4,0.59613,0.6231,1.0,11567,1,0.12961,0.24159,0.36733,1.0,6456,2,0.12961
RCOR3,4,0.59621,0.62315,1.0,11568,1,0.093969,0.32614,0.46231,1.0,8242,1,0.093969
ANG,4,0.59624,0.62316,1.0,11569,1,0.15544,0.057774,0.13354,1.0,2325,1,0.15544
CD200R1L,4,0.59629,0.6232,1.0,11570,1,-0.075887,0.86252,0.86211,1.0,15994,0,-0.075887
PTTG1,4,0.59635,0.62324,1.0,11571,1,-0.017188,0.74061,0.74127,1.0,13575,1,-0.017188
FOXP2,4,0.59637,0.62325,1.0,11572,1,-0.042729,0.73043,0.73204,1.0,13403,1,-0.042729
HTRA3,4,0.5964,0.62327,1.0,11573,1,0.25021,0.072277,0.1621,1.0,2824,3,0.25021
GAREML,4,0.59643,0.6233,1.0,11574,1,0.45762,0.0099202,0.032421,0.744399,832,3,0.45762
OSBPL7,4,0.59645,0.62332,1.0,11575,1,-0.0057552,0.2051,0.32617,1.0,5723,1,-0.0057552
PGM2L1,4,0.59648,0.62333,1.0,11576,1,-0.02444,0.91046,0.91022,1.0,16979,0,-0.02444
SH3GLB1,4,0.59651,0.62336,1.0,11577,1,0.056352,0.58237,0.62073,1.0,11237,1,0.056352
PTCH1,4,0.59653,0.62338,1.0,11578,1,0.059776,0.57831,0.61811,1.0,11173,1,0.059776
MFSD11,4,0.59656,0.62339,1.0,11579,1,0.18661,0.20668,0.32804,1.0,5748,1,0.18661
CDR2,4,0.59661,0.62343,1.0,11580,1,0.090653,0.78694,0.78655,1.0,14424,0,0.090653
ACP6,4,0.59666,0.62346,1.0,11581,1,0.27873,0.069892,0.15749,1.0,2744,2,0.27873
ELFN2,4,0.59672,0.6235,1.0,11582,1,0.16184,0.32245,0.45806,1.0,8170,2,0.16184
UBE2F,4,0.59674,0.62352,1.0,11583,1,0.75869,0.00018604,0.00070633,0.066176,204,3,0.75869
MYO1F,4,0.59682,0.62357,1.0,11584,1,0.16923,0.053365,0.12479,1.0,2181,2,0.16923
MRRF,4,0.59685,0.6236,1.0,11585,1,0.089406,0.34249,0.48083,1.0,8595,2,0.089406
PABPN1,4,0.5969,0.62363,1.0,11586,1,0.089059,0.19152,0.31087,1.0,5449,2,0.089059
GCNT1,4,0.59698,0.62369,1.0,11587,1,-0.25467,0.92654,0.92633,1.0,17308,0,-0.25467
NAT16,4,0.59706,0.62375,1.0,11588,1,0.018738,0.80884,0.80844,1.0,14888,0,0.018738
TIMM8B,4,0.59711,0.62379,1.0,11589,1,-0.098262,0.64049,0.66024,1.0,12001,1,-0.098262
KIAA2026,4,0.59722,0.62388,1.0,11590,1,0.013823,0.40539,0.52201,1.0,9371,1,0.013823
YEATS4,4,0.59725,0.62389,1.0,11591,1,0.058507,0.022736,0.061021,0.978433,1192,1,0.058507
GPR27,4,0.59733,0.62394,1.0,11592,1,0.052762,0.55333,0.60251,1.0,10889,1,0.052762
ZMYND10,4,0.59735,0.62396,1.0,11593,1,0.18759,0.050319,0.11858,1.0,2071,3,0.18759
LHX1,4,0.59738,0.62398,1.0,11594,1,0.035059,0.68744,0.69571,1.0,12689,1,0.035059
UBE2Q1,4,0.59743,0.62401,1.0,11595,1,-0.032144,0.69425,0.70119,1.0,12799,1,-0.032144
FAM127A,4,0.59748,0.62404,1.0,11596,1,0.045012,0.76542,0.76503,1.0,14008,1,0.045012
C7orf49,4,0.59754,0.62408,1.0,11597,1,-0.017713,0.86423,0.86381,1.0,16029,0,-0.017713
CHID1,4,0.59756,0.6241,1.0,11598,1,-0.12627,0.67972,0.68963,1.0,12574,1,-0.12627
MANBAL,4,0.59759,0.62411,1.0,11599,1,0.12715,0.27121,0.40056,1.0,7058,1,0.12715
TNFAIP1,4,0.59762,0.62413,1.0,11600,1,0.00062429,0.60728,0.63715,1.0,11561,1,0.00062429
VAMP8,4,0.59775,0.62422,1.0,11601,1,0.010516,0.30118,0.43423,1.0,7731,1,0.010516
SERPINA3,4,0.59777,0.62423,1.0,11602,1,0.0384,0.19016,0.30929,1.0,5416,1,0.0384
TAPBP,4,0.5978,0.62425,1.0,11603,1,0.16345,0.14081,0.25313,1.0,4421,2,0.16345
GATA1,4,0.59791,0.62431,1.0,11604,1,0.47548,0.0063886,0.022098,0.622937,678,3,0.47548
LAG3,4,0.59793,0.62433,1.0,11605,1,0.0082996,0.71394,0.71746,1.0,13099,1,0.0082996
INPP5B,4,0.59799,0.62437,1.0,11606,1,0.025982,0.25243,0.37954,1.0,6676,1,0.025982
CBLN3,4,0.59812,0.62445,1.0,11607,1,-0.059002,0.94963,0.94956,1.0,17821,0,-0.059002
GON4L,4,0.59814,0.62448,1.0,11608,1,-0.013658,0.67196,0.68361,1.0,12462,1,-0.013658
OPN1MW,4,0.5982,0.62451,1.0,11609,1,-0.12949,0.2197,0.34282,1.0,5999,1,-0.12949
OR6F1,4,0.59822,0.62455,1.0,11610,1,-0.087307,0.46449,0.55216,1.0,9946,1,-0.087307
RPS27A,4,0.59828,0.62458,1.0,11611,1,0.74785,0.0060267,0.02091,0.607459,657,2,0.74785
CBFA2T3,4,0.59836,0.62465,1.0,11612,1,0.63396,0.0022537,0.008098,0.359947,430,3,0.63396
CD70,4,0.59841,0.62468,1.0,11613,1,-0.019524,0.35511,0.4949,1.0,8875,1,-0.019524
MTCP1,4,0.59843,0.62471,1.0,11614,1,0.013245,0.24485,0.371,1.0,6536,2,0.013245
NEK10,4,0.59846,0.62472,1.0,11615,1,0.072464,0.58101,0.61987,1.0,11210,1,0.072464
SLC35A3,4,0.59859,0.6248,1.0,11616,1,0.14715,0.27607,0.40607,1.0,7174,2,0.14715
GRAMD3,4,0.59878,0.62493,1.0,11617,1,-0.1008,0.49103,0.56655,1.0,10219,1,-0.1008
CPSF3,4,0.59883,0.62497,1.0,11618,1,0.30704,0.071652,0.1609,1.0,2803,3,0.30704
TMEM143,4,0.59896,0.62505,1.0,11619,1,0.15603,0.2972,0.42969,1.0,7641,2,0.15603
LRP2,4,0.59899,0.62507,1.0,11620,1,-0.052797,0.71811,0.72109,1.0,13172,1,-0.052797
SPATA32,4,0.59907,0.62513,1.0,11621,1,-0.003175,0.6503,0.66728,1.0,12131,1,-0.003175
EPB41L4B,4,0.5992,0.62523,1.0,11622,1,0.18487,0.071391,0.1604,1.0,2789,3,0.18487
OR6N1,4,0.59925,0.62527,1.0,11623,1,0.23363,0.039876,0.097317,1.0,1734,3,0.23363
FAM110A,4,0.59938,0.62537,1.0,11624,1,0.44164,0.0080641,0.027463,0.692482,758,3,0.44164
PROS1,4,0.59941,0.62539,1.0,11625,1,-0.018508,0.31915,0.45437,1.0,8099,1,-0.018508
CACNG4,4,0.59946,0.62542,1.0,11626,1,0.17158,0.026128,0.068363,1.0,1299,2,0.17158
C3orf56,4,0.59959,0.62552,1.0,11627,1,-0.062903,0.12969,0.2404,1.0,4179,1,-0.062903
GOLGA6L10,4,0.59975,0.62564,1.0,11628,1,0.10496,0.10133,0.20795,1.0,3644,2,0.10496
OR2G3,4,0.5998,0.62567,1.0,11629,1,-0.10057,0.34008,0.47811,1.0,8549,1,-0.10057
SLC15A1,4,0.59983,0.62569,1.0,11630,1,0.075531,0.79154,0.79111,1.0,14523,0,0.075531
NYX,4,0.59999,0.62581,1.0,11631,1,0.23082,0.040675,0.098972,1.0,1773,3,0.23082
PTPN5,4,0.60002,0.62583,1.0,11632,1,-0.051838,0.92141,0.92121,1.0,17199,0,-0.051838
CD99L2,4,0.60007,0.62586,1.0,11633,1,0.11457,0.4839,0.56267,1.0,10145,1,0.11457
SLC5A10,4,0.60028,0.62602,1.0,11634,1,-0.076531,0.74716,0.74741,1.0,13684,1,-0.076531
LRAT,4,0.60033,0.62605,1.0,11635,1,0.003189,0.803,0.80259,1.0,14755,0,0.003189
CYP4F3,4,0.60038,0.62609,1.0,11636,1,-0.056555,0.65787,0.67289,1.0,12245,1,-0.056555
C6orf99,4,0.60041,0.62611,1.0,11637,1,-0.021523,0.15615,0.27058,1.0,4735,1,-0.021523
TIMMDC1,4,0.60044,0.62614,1.0,11638,1,0.18626,0.17614,0.29337,1.0,5147,2,0.18626
KIT,4,0.60049,0.62616,1.0,11639,1,0.12917,0.74954,0.74965,1.0,13731,1,0.12917
ALK,4,0.60057,0.62622,1.0,11640,1,0.023373,0.34027,0.47833,1.0,8551,1,0.023373
RAB3GAP2,4,0.60059,0.62625,1.0,11641,1,0.02059,0.17138,0.28791,1.0,5047,1,0.02059
PTGIR,4,0.60067,0.62629,1.0,11642,1,-0.06639,0.93153,0.9313,1.0,17406,0,-0.06639
WDR45B,4,0.6007,0.62631,1.0,11643,1,-0.12982,0.98066,0.9807,1.0,18548,0,-0.12982
ELOVL5,4,0.60072,0.62633,1.0,11644,1,0.054536,0.26658,0.39542,1.0,6960,2,0.054536
PET100,4,0.60075,0.62635,1.0,11645,1,0.17749,0.046351,0.11055,1.0,1944,3,0.17749
SPERT,4,0.6008,0.62639,1.0,11646,1,0.0039525,0.78784,0.78744,1.0,14446,0,0.0039525
ASB14,4,0.60086,0.62642,1.0,11647,1,-0.034494,0.72505,0.72724,1.0,13308,1,-0.034494
RPL36A-HNRNPH2,4,0.60088,0.62644,1.0,11648,1,-0.14936,0.80377,0.80336,1.0,14772,0,-0.14936
KTI12,4,0.60099,0.62651,1.0,11649,1,-0.060484,0.41149,0.52497,1.0,9433,1,-0.060484
ZNF551,4,0.60107,0.62657,1.0,11650,1,0.0028706,0.36618,0.50309,1.0,9033,1,0.0028706
TCAF1,4,0.6012,0.62666,1.0,11651,1,0.13517,0.15721,0.27181,1.0,4760,1,0.13517
TEX2,4,0.60135,0.62676,1.0,11652,1,0.15893,0.099946,0.20634,1.0,3618,2,0.15893
CASP1,4,0.60138,0.62677,1.0,11653,1,0.06532,0.18981,0.3089,1.0,5411,2,0.06532
HDAC4,4,0.60143,0.62682,1.0,11654,1,0.23388,0.085008,0.18645,1.0,3289,3,0.23388
FCF1,4,0.60154,0.6269,1.0,11655,1,0.19636,0.26691,0.39578,1.0,6968,2,0.19636
ATP10B,4,0.60159,0.62693,1.0,11656,1,-0.054081,0.84567,0.84503,1.0,15653,0,-0.054081
SYCP2L,4,0.60162,0.62695,1.0,11657,1,-0.02712,0.57798,0.6179,1.0,11166,1,-0.02712
MTMR11,4,0.60196,0.62718,1.0,11658,1,-0.1589,0.72186,0.7244,1.0,13248,1,-0.1589
IL15RA,4,0.60206,0.62726,1.0,11659,1,0.065647,0.65667,0.67197,1.0,12229,1,0.065647
SLC25A48,4,0.60214,0.62732,1.0,11660,1,0.036257,0.16685,0.28275,1.0,4963,2,0.036257
PPP1R17,4,0.60217,0.62734,1.0,11661,1,0.078001,0.083171,0.18305,1.0,3216,2,0.078001
TTC30B,4,0.60219,0.62735,1.0,11662,1,0.14926,0.23058,0.35508,1.0,6238,2,0.14926
ZNF528,4,0.60225,0.62738,1.0,11663,1,0.13598,0.29216,0.42411,1.0,7528,2,0.13598
GML,4,0.6023,0.62742,1.0,11664,1,0.099213,0.77975,0.77931,1.0,14284,0,0.099213
ARRDC1,4,0.60232,0.62744,1.0,11665,1,-0.11472,0.43161,0.53514,1.0,9609,1,-0.11472
MTRNR2L9,4,0.60238,0.62749,1.0,11666,1,-0.11408,0.96972,0.96967,1.0,18286,0,-0.11408
ZNF358,4,0.60248,0.62755,1.0,11667,1,-0.062265,0.71878,0.72168,1.0,13189,1,-0.062265
CLEC1A,4,0.60272,0.62773,1.0,11668,1,0.090491,0.74222,0.74276,1.0,13600,1,0.090491
PIGY,4,0.60274,0.62775,1.0,11669,1,0.27644,0.084262,0.18507,1.0,3252,3,0.27644
C6orf136,4,0.6028,0.62779,1.0,11670,1,0.3755,0.035355,0.087891,1.0,1596,3,0.3755
NAGA,4,0.6029,0.62785,1.0,11671,1,0.087138,0.1364,0.24812,1.0,4318,2,0.087138
CSRP3,4,0.60295,0.62788,1.0,11672,1,-0.052118,0.73792,0.73882,1.0,13531,1,-0.052118
SOCS6,4,0.60308,0.62798,1.0,11673,1,0.046516,0.68923,0.69715,1.0,12718,1,0.046516
C3orf30,4,0.60316,0.62804,1.0,11674,1,-0.063934,0.42832,0.53344,1.0,9574,1,-0.063934
PKN2,4,0.60321,0.62808,1.0,11675,1,0.043906,0.19118,0.31048,1.0,5441,1,0.043906
ADAMTS10,4,0.60324,0.62809,1.0,11676,1,-0.16885,0.47029,0.55522,1.0,10006,1,-0.16885
SIAH3,4,0.60327,0.62811,1.0,11677,1,0.059221,0.1097,0.21767,1.0,3793,2,0.059221
GHDC,4,0.60332,0.62815,1.0,11678,1,0.19826,0.10858,0.21635,1.0,3769,2,0.19826
TRMT10A,4,0.6034,0.62819,1.0,11679,1,0.094685,0.27508,0.40498,1.0,7154,1,0.094685
PSMA6,4,0.60345,0.62824,1.0,11680,1,0.19247,0.16959,0.28586,1.0,5011,2,0.19247
TSPYL4,4,0.60353,0.6283,1.0,11681,1,0.14116,0.30269,0.43591,1.0,7766,2,0.14116
CNTNAP5,4,0.60376,0.62846,1.0,11682,1,-0.10693,0.41741,0.52796,1.0,9487,1,-0.10693
PCOLCE2,4,0.60387,0.62853,1.0,11683,1,-0.088593,0.57399,0.61537,1.0,11115,1,-0.088593
SERAC1,4,0.60405,0.62864,1.0,11684,1,-0.072832,0.89768,0.8974,1.0,16714,0,-0.072832
PGLYRP3,4,0.60413,0.6287,1.0,11685,1,-0.13149,0.62695,0.65072,1.0,11814,1,-0.13149
NPTN,4,0.60429,0.62881,1.0,11686,1,-0.013581,0.80495,0.80459,1.0,14797,0,-0.013581
CLN8,4,0.60434,0.62884,1.0,11687,1,0.13462,0.67851,0.68866,1.0,12555,1,0.13462
ARHGEF18,4,0.60436,0.62885,1.0,11688,1,-0.20132,0.61383,0.64163,1.0,11639,1,-0.20132
KIRREL3,4,0.60442,0.62889,1.0,11689,1,-0.095817,0.86909,0.86866,1.0,16136,0,-0.095817
LOC100652758,4,0.60452,0.62895,1.0,11690,1,-0.055236,0.8241,0.8236,1.0,15224,0,-0.055236
ATG101,4,0.60465,0.62904,1.0,11691,1,-0.070537,0.27167,0.40106,1.0,7070,1,-0.070537
GHRHR,4,0.60473,0.62909,1.0,11692,1,-0.017286,0.8933,0.89297,1.0,16626,0,-0.017286
FAF2,4,0.60481,0.62915,1.0,11693,1,-0.097026,0.39365,0.51625,1.0,9274,1,-0.097026
PRAF2,4,0.60491,0.62923,1.0,11694,1,0.11805,0.31522,0.44999,1.0,8018,2,0.11805
PLAG1,4,0.60499,0.62928,1.0,11695,1,0.095966,0.32552,0.46159,1.0,8225,2,0.095966
ADAMTS12,4,0.60507,0.62933,1.0,11696,1,0.12122,0.30952,0.44358,1.0,7906,2,0.12122
RNMTL1,4,0.6052,0.62943,1.0,11697,1,-0.0010632,0.10155,0.20819,1.0,3650,1,-0.0010632
NLGN2,4,0.60525,0.62946,1.0,11698,1,-0.14128,0.90262,0.90228,1.0,16826,0,-0.14128
KRT71,4,0.6053,0.62949,1.0,11699,1,0.046984,0.76257,0.76229,1.0,13957,1,0.046984
EXOC3,4,0.60538,0.62955,1.0,11700,1,-0.018273,0.61087,0.63956,1.0,11609,1,-0.018273
GPNMB,4,0.60541,0.62957,1.0,11701,1,-0.089584,0.8374,0.83672,1.0,15491,0,-0.089584
RWDD2A,4,0.60543,0.62959,1.0,11702,1,0.13134,0.069835,0.15737,1.0,2739,2,0.13134
MRPS26,4,0.60548,0.62962,1.0,11703,1,0.20914,0.070414,0.1585,1.0,2756,3,0.20914
MON2,4,0.60561,0.62972,1.0,11704,1,0.1043,0.31337,0.44795,1.0,7978,1,0.1043
SLC8A1,4,0.6058,0.62984,1.0,11705,1,0.053637,0.71755,0.72061,1.0,13160,1,0.053637
HLA-DRB5,4,0.6059,0.62991,1.0,11706,1,0.049509,0.68185,0.69129,1.0,12609,1,0.049509
FCHSD1,4,0.60593,0.62992,1.0,11707,1,-0.037544,0.73027,0.73191,1.0,13401,1,-0.037544
RNF112,4,0.606,0.62997,1.0,11708,1,-0.048971,0.10102,0.20759,1.0,3638,1,-0.048971
ABTB2,4,0.60603,0.62999,1.0,11709,1,-0.062536,0.84374,0.84306,1.0,15612,0,-0.062536
ORAI3,4,0.60613,0.63005,1.0,11710,1,0.045651,0.7452,0.74553,1.0,13651,1,0.045651
FAM153A,4,0.60616,0.63007,1.0,11711,1,0.13311,0.33901,0.47688,1.0,8525,2,0.13311
CBL,4,0.60621,0.63011,1.0,11712,1,0.38609,0.016098,0.046407,0.885215,1002,3,0.38609
TYW3,4,0.60624,0.63013,1.0,11713,1,0.16197,0.063875,0.14563,1.0,2531,2,0.16197
LOXL2,4,0.60626,0.63015,1.0,11714,1,0.010317,0.54577,0.59789,1.0,10786,1,0.010317
TNFAIP8L2-SCNM1,4,0.60629,0.63017,1.0,11715,1,-0.048364,0.81523,0.81484,1.0,15036,0,-0.048364
IMP3,4,0.60634,0.63021,1.0,11716,1,0.91752,0.01075,0.034315,0.767095,855,3,0.91752
CBWD2,4,0.60637,0.63022,1.0,11717,1,0.40759,0.056799,0.13163,1.0,2284,2,0.40759
HIST2H3D,4,0.60645,0.63028,1.0,11718,1,0.22086,0.22446,0.34811,1.0,6101,2,0.22086
KCNH8,4,0.60647,0.63029,1.0,11719,1,0.0047141,0.32987,0.46656,1.0,8321,1,0.0047141
C11orf71,4,0.6066,0.63039,1.0,11720,1,-0.0017816,0.78407,0.78366,1.0,14363,0,-0.0017816
AFP,4,0.60668,0.63045,1.0,11721,1,0.051274,0.85724,0.85677,1.0,15888,0,0.051274
FGD2,4,0.60671,0.63046,1.0,11722,1,0.14059,0.38969,0.51431,1.0,9239,1,0.14059
KDELC1,4,0.60676,0.6305,1.0,11723,1,0.12751,0.11384,0.22234,1.0,3881,2,0.12751
DAZ1,4,0.60678,0.63052,1.0,11724,1,0.074724,0.24191,0.36768,1.0,6464,1,0.074724
GCOM1,4,0.60689,0.6306,1.0,11725,1,0.13457,0.18254,0.30064,1.0,5256,2,0.13457
DPEP3,4,0.60694,0.63064,1.0,11726,1,0.040582,0.81986,0.81937,1.0,15136,0,0.040582
ACAD9,4,0.60707,0.63071,1.0,11727,1,-0.10474,0.57353,0.61509,1.0,11111,1,-0.10474
AHI1,4,0.60715,0.63078,1.0,11728,1,0.082468,0.24767,0.37418,1.0,6582,1,0.082468
ZNF532,4,0.60725,0.63084,1.0,11729,1,-0.10552,0.50262,0.57291,1.0,10329,1,-0.10552
PHRF1,4,0.60741,0.63095,1.0,11730,1,-0.011976,0.74888,0.74901,1.0,13718,1,-0.011976
CLEC3A,4,0.60743,0.63097,1.0,11731,1,0.14818,0.33175,0.46868,1.0,8371,2,0.14818
LMBRD1,4,0.60746,0.63099,1.0,11732,1,0.031929,0.1824,0.30049,1.0,5252,1,0.031929
MIS12,4,0.60754,0.63103,1.0,11733,1,0.087327,0.074664,0.16666,1.0,2922,2,0.087327
RPL36,4,0.60764,0.63111,1.0,11734,1,0.1025,0.22998,0.35442,1.0,6219,1,0.1025
SLC2A2,4,0.60767,0.63113,1.0,11735,1,0.022694,0.61229,0.64056,1.0,11619,1,0.022694
C8orf33,4,0.60772,0.63117,1.0,11736,1,0.15401,0.30916,0.44316,1.0,7896,2,0.15401
C10orf95,4,0.60782,0.63125,1.0,11737,1,0.018121,0.84603,0.84541,1.0,15662,0,0.018121
SLC1A6,4,0.60785,0.63127,1.0,11738,1,0.10314,0.33669,0.47421,1.0,8479,2,0.10314
DDX4,4,0.60787,0.63129,1.0,11739,1,0.073786,0.78116,0.7807,1.0,14306,0,0.073786
SRGAP3,4,0.6079,0.63131,1.0,11740,1,0.15695,0.31855,0.4537,1.0,8084,2,0.15695
LELP1,4,0.60803,0.6314,1.0,11741,1,0.071692,0.19965,0.32002,1.0,5616,2,0.071692
2023-03-04 00:00:00,4,0.60806,0.63141,1.0,11742,1,0.19478,0.06518,0.14824,1.0,2576,3,0.19478
OR5F1,4,0.60808,0.63143,1.0,11743,1,0.0012798,0.17269,0.28944,1.0,5080,1,0.0012798
CTR9,4,0.60813,0.63147,1.0,11744,1,0.16764,0.22604,0.3499,1.0,6142,2,0.16764
CHIT1,4,0.60821,0.63153,1.0,11745,1,-0.054285,0.15283,0.26682,1.0,4663,1,-0.054285
SPATA22,4,0.60839,0.63165,1.0,11746,1,0.075993,0.35332,0.49296,1.0,8833,2,0.075993
HCN3,4,0.6085,0.63171,1.0,11747,1,-0.063511,0.72845,0.73026,1.0,13368,1,-0.063511
PTK6,4,0.60862,0.63181,1.0,11748,1,-0.015716,0.4367,0.53775,1.0,9670,1,-0.015716
LRRC3,4,0.60865,0.63183,1.0,11749,1,0.083498,0.23487,0.35987,1.0,6324,2,0.083498
SESN1,4,0.60883,0.63195,1.0,11750,1,0.089961,0.15406,0.26819,1.0,4687,2,0.089961
PKLR,4,0.60886,0.63197,1.0,11751,1,-0.0019162,0.22811,0.35225,1.0,6181,2,-0.0019162
GJB4,4,0.60888,0.63199,1.0,11752,1,-0.12068,0.97112,0.97108,1.0,18323,0,-0.12068
FAM171A1,4,0.60896,0.63205,1.0,11753,1,0.041446,0.26592,0.39469,1.0,6951,1,0.041446
TYMP,4,0.60899,0.63206,1.0,11754,1,-0.069394,0.79352,0.79311,1.0,14564,0,-0.069394
OR2T27,4,0.60901,0.63208,1.0,11755,1,0.065075,0.74873,0.74885,1.0,13716,1,0.065075
SMOC1,4,0.60909,0.63213,1.0,11756,1,-0.040965,0.30636,0.44001,1.0,7842,1,-0.040965
TBX10,4,0.60917,0.63218,1.0,11757,1,-0.082149,0.86939,0.86898,1.0,16143,0,-0.082149
C2orf42,4,0.60919,0.6322,1.0,11758,1,0.21089,0.033809,0.084638,1.0,1549,2,0.21089
WAPAL,4,0.60922,0.63222,1.0,11759,1,0.079698,0.80831,0.80791,1.0,14871,0,0.079698
PLSCR5,4,0.60945,0.63237,1.0,11760,1,0.3991,0.041068,0.099774,1.0,1787,3,0.3991
RPL10A,4,0.60953,0.63243,1.0,11761,1,-0.021392,0.79022,0.78977,1.0,14501,0,-0.021392
SLFN5,4,0.60966,0.63252,1.0,11762,1,-0.049791,0.19114,0.31042,1.0,5440,1,-0.049791
EN1,4,0.60971,0.63256,1.0,11763,1,0.012905,0.762,0.7617,1.0,13945,1,0.012905
ENG,4,0.60987,0.63267,1.0,11764,1,0.02941,0.57173,0.61394,1.0,11088,1,0.02941
TMEM2,4,0.61002,0.63278,1.0,11765,1,0.067662,0.26267,0.39099,1.0,6883,2,0.067662
MESP1,4,0.6101,0.63283,1.0,11766,1,0.0023167,0.17816,0.29563,1.0,5185,2,0.0023167
LMO3,4,0.61023,0.63291,1.0,11767,1,0.10878,0.32485,0.46083,1.0,8216,2,0.10878
LRIG1,4,0.61025,0.63294,1.0,11768,1,0.098167,0.29388,0.42601,1.0,7565,2,0.098167
FIGN,4,0.61046,0.6331,1.0,11769,1,-0.045018,0.80198,0.80155,1.0,14735,0,-0.045018
STXBP1,4,0.61051,0.63313,1.0,11770,1,-0.0009657,0.60235,0.63393,1.0,11495,1,-0.0009657
ENDOG,4,0.61077,0.63332,1.0,11771,1,0.10628,0.18081,0.29867,1.0,5228,2,0.10628
KIAA1407,4,0.61082,0.63336,1.0,11772,1,-0.018444,0.83306,0.83243,1.0,15402,0,-0.018444
CTAGE8,4,0.61087,0.63339,1.0,11773,1,0.06055,0.19776,0.31786,1.0,5583,2,0.06055
TRUB2,4,0.6109,0.63341,1.0,11774,1,0.083046,0.09109,0.19618,1.0,3462,2,0.083046
SULT1C2,4,0.61103,0.63352,1.0,11775,1,-0.011418,0.71801,0.721,1.0,13168,1,-0.011418
CLDN22,4,0.6111,0.63358,1.0,11776,1,-0.049175,0.83791,0.83724,1.0,15499,0,-0.049175
ELANE,4,0.61115,0.63361,1.0,11777,1,-0.053759,0.90519,0.90486,1.0,16879,0,-0.053759
ZNF536,4,0.61118,0.63363,1.0,11778,1,0.067852,0.16541,0.28111,1.0,4928,2,0.067852
DEFB4B,4,0.61126,0.63368,1.0,11779,1,-0.05429,0.87691,0.87647,1.0,16293,0,-0.05429
OR51E1,4,0.61149,0.63385,1.0,11780,1,0.031788,0.69228,0.6996,1.0,12766,1,0.031788
HAND1,4,0.61154,0.63389,1.0,11781,1,0.017969,0.68639,0.69489,1.0,12673,1,0.017969
CXCR6,4,0.61162,0.63393,1.0,11782,1,0.068392,0.23632,0.36148,1.0,6351,2,0.068392
CREB3L2,4,0.6117,0.63399,1.0,11783,1,0.061396,0.67353,0.68481,1.0,12486,1,0.061396
ZNF195,4,0.61172,0.63401,1.0,11784,1,0.1196,0.27705,0.40717,1.0,7193,2,0.1196
