gene,beta_mean,beta_sd,psp,lfsr,tau_beta_mean,tau_u_mean,phi_mean,n_obs,n_sgrna,n_sample,batch_size
GALC,0.09002563403777711,0.3199614338450164,0.612,0.388,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GALNT10,0.08605436850807259,0.3215714337117552,0.604,0.396,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GALNT3,0.1714029555510535,0.3465957838215728,0.684,0.31599999999999995,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GAMT,0.105152311070873,0.3298164973462225,0.629,0.371,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GCSAM,-0.1814657415539212,0.34525704907351706,0.304,0.304,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GIMAP5,0.04439268082133843,0.32905748781622624,0.545,0.45499999999999996,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GIMAP6,0.01579344452733814,0.324318312752092,0.525,0.475,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GIPR,0.060711033563672925,0.315326428004412,0.582,0.41800000000000004,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GJC2,0.0313893335435722,0.32230438849852217,0.533,0.46699999999999997,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GJD3,0.05441913881024111,0.32580628574936804,0.577,0.42300000000000004,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GMDS,-0.15324018148245253,0.34063974632420313,0.326,0.326,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GNG12,0.06325774273001163,0.33369006508561444,0.58,0.42000000000000004,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GOLGA6L10,0.1530313783036634,0.35383359747451953,0.67,0.32999999999999996,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GOT1,-0.11944795990338593,0.3284207369132374,0.355,0.355,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GPX2,0.13060983020774192,0.3121205393528954,0.66,0.33999999999999997,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GTF2H2,0.05546955825645771,0.33129766226626806,0.574,0.42600000000000005,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GTF3C1,0.15384563314654964,0.32810329515003345,0.668,0.33199999999999996,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GTSCR1,-0.013629607693712183,0.33335283741815136,0.476,0.476,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GXYLT1,-0.10212273707652737,0.335068789144155,0.367,0.367,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
GYS2,-0.13641753891784186,0.33830462609246736,0.355,0.355,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
H1FNT,-0.08909514447120509,0.33237784510990576,0.389,0.389,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
H1FX,0.012564700865887422,0.33219565052280764,0.514,0.486,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
H2AFV,-0.22727415540944643,0.35815012117864786,0.285,0.285,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HDAC4,0.14732708583282855,0.32162528941179175,0.669,0.33099999999999996,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HEXIM1,0.07457577616744387,0.32945654173113254,0.591,0.40900000000000003,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HGSNAT,-0.07345605528956997,0.32640975622219326,0.417,0.417,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HIF1A,-0.10612929896872705,0.3183211758002182,0.366,0.366,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HINT2,-0.09822136535189763,0.3368955000394955,0.37,0.37,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HIST1H2BF,-0.15756776348224716,0.33267583176092275,0.31,0.31,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HIST1H3B,-0.09365641322810533,0.33233376065725956,0.385,0.385,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HIST2H3A,0.007860998881994449,0.32854668707686896,0.484,0.484,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HMOX1,-0.1904543097509315,0.35006705894058276,0.303,0.303,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HNF1B,0.15426290428184544,0.3289567435275125,0.676,0.32399999999999995,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HNF4A,-0.16869781322058633,0.3351377770635712,0.297,0.297,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HP1BP3,-0.16105461647645286,0.3269368107723486,0.309,0.309,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HRH2,0.004630879582596237,0.3261615800897496,0.497,0.497,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
HSPE1-MOB4,-0.01385448153024073,0.34324822626054735,0.474,0.474,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
ICOS,0.25196056748709744,0.36058054167029036,0.766,0.23399999999999999,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
ICOSLG,0.05632567668606616,0.3204661536654738,0.565,0.43500000000000005,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IFI6,-0.07412020620001712,0.3123346875717333,0.407,0.407,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IFT20,-0.09018924344803228,0.3277023262320004,0.38,0.38,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IFT88,-0.03754315691928707,0.33308910893065347,0.448,0.448,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IGFL4,0.014454552326986508,0.3259894106915645,0.514,0.486,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IGLON5,0.07854025889934227,0.31988413253475345,0.59,0.41000000000000003,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IKBKE,0.0023259017260508622,0.3227582971904625,0.508,0.492,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IL17B,0.016950291746410506,0.3167858594265939,0.512,0.488,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IL1R1,0.08809750331653146,0.3171849766392436,0.612,0.388,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IL1R2,0.1502677214314922,0.3334909251278414,0.662,0.33799999999999997,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IL36A,-0.03557509526210325,0.3183494896085418,0.458,0.458,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
ING5,-0.10243081368902723,0.3449152071151433,0.38,0.38,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
INSR,0.12700399831142176,0.31488086429754136,0.645,0.355,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
IQCF5,0.11783668013612682,0.3353621860359842,0.637,0.363,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
ISLR2,-0.08553610085898421,0.3347238453913625,0.388,0.388,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
JAGN1,-0.1502949068925025,0.33210529348762463,0.314,0.314,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KANSL3,0.16420893786546556,0.3363825660447616,0.684,0.31599999999999995,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KCND2,-0.08126040141392532,0.33002888810148623,0.391,0.391,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KCNJ14,-0.1752180595370979,0.3422531720819382,0.298,0.298,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KCNJ8,-0.017282101980335942,0.31395438099052186,0.482,0.482,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KCNJ9,-0.02066927748272845,0.32917090725983394,0.484,0.484,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KDM2A,0.11458284820329656,0.33347473850731707,0.637,0.363,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KIF26B,0.08882753806884053,0.32432120018461347,0.6,0.4,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KLF14,-0.17455941028237765,0.3224401534398256,0.304,0.304,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KLF6,-0.0967421532857428,0.33506371562037685,0.36,0.36,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KLHL10,0.11115192873764967,0.3390545079250604,0.63,0.37,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KLRB1,-0.12726629327454464,0.34364573691567846,0.345,0.345,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KRT15,0.0441378655719589,0.324557972637204,0.561,0.43899999999999995,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KRT6C,-0.14765737578107033,0.316661975089246,0.325,0.325,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KRT78,0.012699846525956588,0.3158038577035915,0.507,0.493,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KRTAP10-4,0.11744929233755583,0.3271686003297372,0.632,0.368,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
KRTAP20-1,0.029804437454411307,0.32407857148959407,0.529,0.471,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LAMA5,-0.20085761875500674,0.34138550322850275,0.269,0.269,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LCN6,0.12351913708733707,0.3280733882869047,0.65,0.35,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LEMD2,-0.06124110852622706,0.334320138437493,0.426,0.426,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LIPF,0.006270759973959157,0.31568661001496373,0.499,0.499,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LLPH,0.06910649709191032,0.3293086300319705,0.573,0.42700000000000005,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LOC101928093,-0.07094081123390032,0.3211531539667859,0.408,0.408,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LOC102724957,-0.004913797345779618,0.33029311595534006,0.494,0.494,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LPAR2,0.15548067820272302,0.3328215846264558,0.681,0.31899999999999995,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LPO,-0.12882984009584156,0.32046309024819636,0.335,0.335,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LPXN,0.22685419524426362,0.3404965242815447,0.753,0.247,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LRCH2,0.042693676015641474,0.3123478074229523,0.541,0.45899999999999996,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LRCH3,-0.1521437398926426,0.3373687931290367,0.336,0.336,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LRRC3,0.05890976920262871,0.32976943578012746,0.575,0.42500000000000004,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LRRC45,-0.059892649044957114,0.3385877582219342,0.45,0.45,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LRRC74A,-0.1420278868628663,0.33566767823097066,0.331,0.331,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LRRC8C,0.07522245546828746,0.30959774495509157,0.572,0.42800000000000005,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
LZTR1,0.044499107560525705,0.32528417297781276,0.561,0.43899999999999995,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MAD2L1,0.12775554263743916,0.33097790519105696,0.647,0.353,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MAGEB17,0.07515880691946147,0.3184939234618026,0.582,0.41800000000000004,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MALL,-0.05583783698804052,0.3351033691854756,0.435,0.435,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MAP2K3,-0.012631785128840866,0.32972665765440384,0.471,0.471,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MAP7D2,0.09235030307583553,0.3567024647780313,0.605,0.395,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MAPK4,-0.00603790351411609,0.30838184380857037,0.514,0.486,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MATR3,0.005568718818775412,0.336115722333012,0.487,0.487,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MBP,-0.055746233209508035,0.33536806990106494,0.416,0.416,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MCF2L,0.02568725567670872,0.32231827536363805,0.537,0.46299999999999997,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MEF2BNB-MEF2B,-0.021045312317429676,0.34946807886702363,0.466,0.466,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MEX3C,0.12094152703007102,0.3219436117263181,0.652,0.348,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MGLL,-0.10533829639869755,0.3260947866262702,0.374,0.374,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MMP21,-0.08185609178262672,0.3508101304147867,0.393,0.393,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MORN4,-0.08722681529002677,0.3238352448677944,0.382,0.382,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MRAP2,0.03924129889295384,0.3272698930115845,0.547,0.45299999999999996,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MRGPRD,-0.19033031215943816,0.33670683385382266,0.28,0.28,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MRGPRE,-0.03232749260010329,0.30584162908027096,0.463,0.463,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MRPL46,0.15104345532395608,0.31155834999468324,0.693,0.30700000000000005,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MRPS17,0.1301137345639672,0.3189728329780055,0.667,0.33299999999999996,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MST1L,-0.13683206068859988,0.32076882024036085,0.332,0.332,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MTERF2,-0.16663669522913901,0.33450708555652753,0.299,0.299,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MTMR14,0.01520454353131363,0.3322326502314933,0.521,0.479,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
MTMR6,0.054325662983952645,0.3400025141533076,0.549,0.45099999999999996,0.4642382351706752,1.5244938516894624,0.3778457202886702,16,4,4,500
