gene,beta_mean_nuts,beta_sd_nuts,psp_nuts,lfsr_nuts,psp_draws,lfsr_draws,p_beta_gt_0,p_beta_lt_0,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,n_obs,n_sgrna,n_sample,chains,draws,tune,hit
HCAR2,-0.1316871097669237,0.1052644527164278,0.1055,0.1055,0.1055,0.1055,0.1055,0.8945,0.0565,0.0,16,4,4,2,1000,1000,False
HCLS1,-0.1293120964338466,0.1080591013942427,0.111,0.111,0.111,0.111,0.111,0.889,0.0605,0.001,16,4,4,2,1000,1000,False
HDAC1,0.1184385482850668,0.0988902242040806,0.877,0.123,0.877,0.123,0.877,0.123,0.036,0.0,16,4,4,2,1000,1000,False
HDAC3,-1.7014135274659536,0.1784585849964222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16,4,4,2,1000,1000,True
HDAC6,0.2524267505212165,0.1270942865779622,0.9534883720930232,0.0465116279069767,0.9534883720930233,0.046511627906976716,0.9534883720930233,0.046511627906976744,0.32558139534883723,0.0,16,4,4,2,1000,1000,False
HDGFRP2,0.1321236713151777,0.1023607560642775,0.901,0.0989999999999999,0.901,0.09899999999999998,0.901,0.099,0.048,0.0,16,4,4,2,1000,1000,False
HEATR3,0.212345896402194,0.0932172283806332,0.987,0.013,0.987,0.013000000000000012,0.987,0.013,0.163,0.0015,16,4,4,2,1000,1000,False
HEPH,-0.180387205464535,0.113814177328143,0.0535,0.0535,0.0535,0.0535,0.0535,0.9465,0.1555,0.0015,16,4,4,2,1000,1000,False
HERC4,-0.1558216126621859,0.118251415049438,0.0935,0.0935,0.0935,0.0935,0.0935,0.9065,0.116,0.0025,16,4,4,2,1000,1000,False
HEXB,-0.050423490818188,0.0934362548294525,0.299,0.299,0.299,0.299,0.299,0.701,0.004,0.0,16,4,4,2,1000,1000,False
HGC6.3,-0.1684292151917541,0.1413286048673513,0.0930232558139534,0.0930232558139534,0.09302325581395349,0.09302325581395349,0.09302325581395349,0.9069767441860465,0.20930232558139536,0.0,16,4,4,2,1000,1000,False
HGH1,-0.0866045677846967,0.1114424612128275,0.2315,0.2315,0.2315,0.2315,0.2315,0.7685,0.0255,0.0005,16,4,4,2,1000,1000,False
HHAT,0.0899062920668165,0.0952626830592571,0.831,0.169,0.831,0.16900000000000004,0.831,0.169,0.015,0.0,16,4,4,2,1000,1000,False
HHLA3,-0.1838572162533911,0.1035087763906472,0.0415,0.0415,0.0415,0.0415,0.0415,0.9585,0.126,0.0025,16,4,4,2,1000,1000,False
HIBCH,0.07622633385833,0.0953352873384641,0.7915,0.2085,0.7915,0.20850000000000002,0.7915,0.2085,0.012,0.0,16,4,4,2,1000,1000,False
HIC1,-0.2484256506754815,0.1155489216077737,0.0,0.0,0.0,0.0,0.0,1.0,0.2558139534883721,0.046511627906976744,16,4,4,2,1000,1000,False
HIF1A,-0.0493578738121482,0.0975786067555995,0.3065,0.3065,0.3065,0.3065,0.3065,0.6935,0.007,0.0,16,4,4,2,1000,1000,False
HIGD2A,0.111806229373992,0.109595031859702,0.849,0.151,0.849,0.15100000000000002,0.849,0.151,0.044,0.0,16,4,4,2,1000,1000,False
HIPK3,-0.2402390689234163,0.114424291330613,0.0,0.0,0.0,0.0,0.0,1.0,0.3953488372093023,0.0,16,4,4,2,1000,1000,False
HIRA,-1.2107922930449044,0.1715252883943726,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16,4,4,2,1000,1000,True
HIST1H1B,-0.2609206126089035,0.1106337332893811,0.0232558139534883,0.0232558139534883,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.9767441860465116,0.37209302325581395,0.0,16,4,4,2,1000,1000,False
HIST1H1C,-0.118154139954368,0.106438807081452,0.1355,0.1355,0.1355,0.1355,0.1355,0.8645,0.041,0.0005,16,4,4,2,1000,1000,False
HIST1H2AI,-0.1681425958136328,0.1021293967816017,0.0505,0.0505,0.0505,0.0505,0.0505,0.9495,0.0895,0.0005,16,4,4,2,1000,1000,False
HIST1H2AM,-0.1979339225942881,0.1102352400906232,0.0355,0.0355,0.0355,0.0355,0.0355,0.9645,0.17,0.0035,16,4,4,2,1000,1000,False
HIST1H2BL,0.1959910877412408,0.1047147119108206,0.9705,0.0294999999999999,0.9705,0.02949999999999997,0.9705,0.0295,0.1645,0.002,16,4,4,2,1000,1000,False
HIST1H3A,0.1489149061067039,0.1074247464330717,0.918,0.0819999999999999,0.918,0.08199999999999996,0.918,0.082,0.0745,0.002,16,4,4,2,1000,1000,False
HIST1H3D,-0.0877799308904674,0.0980811081287761,0.1895,0.1895,0.1895,0.1895,0.1895,0.8105,0.0145,0.0,16,4,4,2,1000,1000,False
HIST1H4L,-0.2104384472979519,0.1343735292468298,0.0465116279069767,0.0465116279069767,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.9534883720930233,0.27906976744186046,0.023255813953488372,16,4,4,2,1000,1000,False
HIST2H2AA3,0.0895535244562755,0.111126898987984,0.784,0.2159999999999999,0.784,0.21599999999999997,0.784,0.216,0.0335,0.0,16,4,4,2,1000,1000,False
HIST2H4B,-0.0953768538723968,0.0938136208804417,0.146,0.146,0.146,0.146,0.146,0.854,0.013,0.0,16,4,4,2,1000,1000,False
HIVEP2,0.111820906730364,0.0978863285162884,0.87,0.13,0.87,0.13,0.87,0.13,0.03,0.0,16,4,4,2,1000,1000,False
HK1,0.1867790959398599,0.1064565430533573,0.9585,0.0414999999999999,0.9585,0.04149999999999998,0.9585,0.0415,0.1425,0.0005,16,4,4,2,1000,1000,False
HLA-DPA1,0.1176726732280266,0.0916019171047847,0.905,0.0949999999999999,0.905,0.09499999999999997,0.905,0.095,0.025,0.0,16,4,4,2,1000,1000,False
HMGA2,-0.0875047993340901,0.0919010464057284,0.1605,0.1605,0.1605,0.1605,0.1605,0.8395,0.0115,0.0,16,4,4,2,1000,1000,False
HMGB1,0.1156733735670061,0.1305525657312559,0.8372093023255814,0.1627906976744185,0.8372093023255814,0.16279069767441856,0.8372093023255814,0.16279069767441862,0.11627906976744186,0.0,16,4,4,2,1000,1000,False
HMGB2,0.1795369349200912,0.1047945933770118,0.957,0.043,0.957,0.04300000000000004,0.957,0.043,0.116,0.002,16,4,4,2,1000,1000,False
HMGB4,-0.508579992974087,0.1547009682848902,0.0005,0.0005,0.0005,0.0005,0.0005,0.9995,0.906,0.5265,16,4,4,2,1000,1000,True
HMGCS2,-0.0915621574759983,0.1063563794284121,0.1975,0.1975,0.1975,0.1975,0.1975,0.8025,0.0305,0.0,16,4,4,2,1000,1000,False
HMOX1,-0.119390631365919,0.1210358776557168,0.1635,0.1635,0.1635,0.1635,0.1635,0.8365,0.0675,0.001,16,4,4,2,1000,1000,False
HMOX2,-0.0473560877198555,0.0884398747789213,0.2975,0.2975,0.2975,0.2975,0.2975,0.7025,0.003,0.0,16,4,4,2,1000,1000,False
HMX2,-0.1727215221041641,0.1162562758459111,0.0655,0.0655,0.0655,0.0655,0.0655,0.9345,0.1315,0.0035,16,4,4,2,1000,1000,False
HNF4A,-0.1205470181784636,0.0912198046916423,0.101,0.101,0.101,0.101,0.101,0.899,0.021,0.0,16,4,4,2,1000,1000,False
HNRNPA2B1,0.2659733763005743,0.0984810587447462,1.0,0.0,1.0,0.0,1.0,0.0,0.37209302325581395,0.023255813953488372,16,4,4,2,1000,1000,False
HNRNPA3,-0.1697811492120699,0.1032502516264177,0.0485,0.0485,0.0485,0.0485,0.0485,0.9515,0.1105,0.0005,16,4,4,2,1000,1000,False
HNRNPAB,0.1346893695001591,0.0926727396599661,0.927,0.0729999999999999,0.927,0.07299999999999995,0.927,0.073,0.032,0.0,16,4,4,2,1000,1000,False
HNRNPD,0.2003426131326516,0.106684361073571,0.969,0.031,0.969,0.031000000000000028,0.969,0.031,0.1745,0.002,16,4,4,2,1000,1000,False
HNRNPF,-0.5084043174861688,0.1445958654048448,0.0,0.0,0.0,0.0,0.0,1.0,0.9265,0.5205,16,4,4,2,1000,1000,True
HNRNPH1,0.1545919565265568,0.0940923328939169,0.9555,0.0444999999999999,0.9555,0.044499999999999984,0.9555,0.0445,0.06,0.0,16,4,4,2,1000,1000,False
HNRNPM,0.1660248668286209,0.1725871703232451,0.8315,0.1684999999999999,0.988,0.01200000000000001,0.988,0.012,0.5575,0.1015,16,4,4,2,1000,1000,False
HNRNPR,0.1708804706189464,0.101443154533483,0.9515,0.0484999999999999,0.9515,0.04849999999999999,0.9515,0.0485,0.1025,0.0,16,4,4,2,1000,1000,False
HNRNPU,0.293068014451744,0.1791860793737411,0.946,0.054,0.998,0.0020000000000000018,0.998,0.002,0.8305,0.3685,16,4,4,2,1000,1000,False
HOMER2,-0.1275970631642957,0.1098385378058689,0.117,0.117,0.117,0.117,0.117,0.883,0.0675,0.0005,16,4,4,2,1000,1000,False
HOXA13,-0.1043080898262086,0.0959575715880375,0.1455,0.1455,0.1455,0.1455,0.1455,0.8545,0.023,0.0,16,4,4,2,1000,1000,False
HOXA3,-0.1025901666378703,0.1118105552126701,0.1845,0.1845,0.1845,0.1845,0.1845,0.8155,0.041,0.0,16,4,4,2,1000,1000,False
HOXC10,0.0777719540925831,0.1024372203641602,0.773,0.2269999999999999,0.773,0.22699999999999998,0.773,0.227,0.0145,0.0,16,4,4,2,1000,1000,False
HPN,-0.2085871077501218,0.1242263600475805,0.053,0.053,0.053,0.053,0.053,0.947,0.223,0.0115,16,4,4,2,1000,1000,False
HRH4,-0.2951880811460879,0.0995976060338972,0.0,0.0,0.0,0.0,0.0,1.0,0.4418604651162791,0.0,16,4,4,2,1000,1000,False
HS3ST2,-0.0895039169890981,0.1113364420591401,0.214,0.214,0.214,0.214,0.214,0.786,0.0295,0.0,16,4,4,2,1000,1000,False
HSBP1,-0.1497278028172539,0.1019297469626973,0.073,0.073,0.073,0.073,0.073,0.927,0.067,0.0005,16,4,4,2,1000,1000,False
HSCB,-0.523026833285048,0.1407783384508245,0.0,0.0,0.0,0.0,0.0,1.0,0.9535,0.5545,16,4,4,2,1000,1000,True
HSD11B1L,-0.0663230981653565,0.0898868617933776,0.2325,0.2325,0.2325,0.2325,0.2325,0.7675,0.005,0.0,16,4,4,2,1000,1000,False
HSD17B10,0.1348232564628746,0.1013363972876297,0.9095,0.0905,0.9095,0.09050000000000002,0.9095,0.0905,0.047,0.0,16,4,4,2,1000,1000,False
HSD17B13,-0.0984161365678902,0.0956285090448412,0.1535,0.1535,0.1535,0.1535,0.1535,0.8465,0.02,0.0,16,4,4,2,1000,1000,False
HSD17B14,-0.1577507596408386,0.1091984990845873,0.076,0.076,0.076,0.076,0.076,0.924,0.1035,0.0,16,4,4,2,1000,1000,False
HSD17B4,-0.1550370193665214,0.115483117852521,0.0945,0.0945,0.0945,0.0945,0.0945,0.9055,0.1,0.002,16,4,4,2,1000,1000,False
HSD3B1,-0.0461489702206849,0.0965530766449742,0.3135,0.3135,0.3135,0.3135,0.3135,0.6865,0.005,0.0,16,4,4,2,1000,1000,False
HSP90B1,0.1816976463530265,0.140295702608075,0.9069767441860463,0.0930232558139535,0.9069767441860465,0.09302325581395354,0.9069767441860465,0.09302325581395349,0.20930232558139536,0.0,16,4,4,2,1000,1000,False
HSPA13,0.2234764505196947,0.1554778207490168,0.9265,0.0735,0.9265,0.07350000000000001,0.9265,0.0735,0.309,0.039,16,4,4,2,1000,1000,False
HTR1A,0.0868523557740719,0.0968913636964393,0.81,0.1899999999999999,0.81,0.18999999999999995,0.81,0.19,0.0125,0.0,16,4,4,2,1000,1000,False
HTR1D,-0.4862390382676319,0.1453422020514394,0.0005,0.0005,0.0005,0.0005,0.0005,0.9995,0.8985,0.4735,16,4,4,2,1000,1000,True
HTR3B,-0.0696776886837808,0.1018179440331052,0.243,0.243,0.243,0.243,0.243,0.757,0.0095,0.0,16,4,4,2,1000,1000,False
HTR5A,-0.0962555539854995,0.0915679935940138,0.1515,0.1515,0.1515,0.1515,0.1515,0.8485,0.0115,0.0,16,4,4,2,1000,1000,False
HTR7,0.1129632370362832,0.1067039729981696,0.855,0.145,0.855,0.14500000000000002,0.855,0.145,0.038,0.0,16,4,4,2,1000,1000,False
HTT,-0.2346868716504292,0.1192964004075851,0.0225,0.0225,0.0225,0.0225,0.0225,0.9775,0.299,0.012,16,4,4,2,1000,1000,False
HUS1B,0.1472356897948602,0.0937210996661685,0.9385,0.0615,0.9385,0.0615,0.9385,0.0615,0.0485,0.0,16,4,4,2,1000,1000,False
HYAL1,-0.0468811825554226,0.0909198530943281,0.308,0.308,0.308,0.308,0.308,0.692,0.004,0.0,16,4,4,2,1000,1000,False
HYAL4,0.260436272924637,0.134898506843387,0.9767441860465116,0.0232558139534884,0.9767441860465116,0.023255813953488413,0.9767441860465116,0.023255813953488372,0.20930232558139536,0.046511627906976744,16,4,4,2,1000,1000,False
HYPK,0.0749635742750766,0.1743346446012057,0.6605,0.3395,0.942,0.05800000000000005,0.942,0.058,0.3045,0.0385,16,4,4,2,1000,1000,False
IAPP,0.1162352207888072,0.0893876832186434,0.8975,0.1025,0.8975,0.10250000000000004,0.8975,0.1025,0.0225,0.0,16,4,4,2,1000,1000,False
IARS,0.2311346830499897,0.1044677590467814,0.987,0.013,0.987,0.013000000000000012,0.987,0.013,0.254,0.005,16,4,4,2,1000,1000,False
IARS2,0.1958206159157876,0.1748954160320185,0.87,0.13,0.989,0.01100000000000001,0.989,0.011,0.6,0.16,16,4,4,2,1000,1000,False
IBTK,-0.1469167899288888,0.1023090771861062,0.0805,0.0805,0.0805,0.0805,0.0805,0.9195,0.066,0.001,16,4,4,2,1000,1000,False
ICE1,0.2458254177124234,0.1097307222164352,0.9855,0.0144999999999999,0.9855,0.014499999999999957,0.9855,0.0145,0.313,0.01,16,4,4,2,1000,1000,False
ICOS,0.1660009537340536,0.1045453426017811,0.945,0.055,0.945,0.05500000000000005,0.945,0.055,0.1,0.0,16,4,4,2,1000,1000,False
ICT1,0.2704724835368199,0.0848142869792287,1.0,0.0,1.0,0.0,1.0,0.0,0.32558139534883723,0.0,16,4,4,2,1000,1000,False
ID4,-0.0820438806090843,0.0990476775084041,0.197,0.197,0.197,0.197,0.197,0.803,0.0155,0.0,16,4,4,2,1000,1000,False
IDH1,-0.0901470193436509,0.1113097510069465,0.211,0.211,0.211,0.211,0.211,0.789,0.024,0.0,16,4,4,2,1000,1000,False
IDI1,-0.240910044087591,0.11766267140481,0.0,0.0,0.0,0.0,0.0,1.0,0.3953488372093023,0.023255813953488372,16,4,4,2,1000,1000,False
IER2,0.082774247298185,0.0924711312444143,0.8025,0.1975,0.8025,0.1975,0.8025,0.1975,0.0045,0.0,16,4,4,2,1000,1000,False
IFFO2,-0.0832472866114057,0.0962135114911993,0.19,0.19,0.19,0.19,0.19,0.81,0.0085,0.0,16,4,4,2,1000,1000,False
IFITM2,0.1924898719202968,0.1126234596423597,0.9555,0.0444999999999999,0.9555,0.044499999999999984,0.9555,0.0445,0.1705,0.0045,16,4,4,2,1000,1000,False
IFNA10,-0.0993361258564924,0.0958283508939514,0.1475,0.1475,0.1475,0.1475,0.1475,0.8525,0.0185,0.0,16,4,4,2,1000,1000,False
IFNB1,0.1388894197599061,0.0953358332233077,0.924,0.0759999999999999,0.924,0.07599999999999996,0.924,0.076,0.0445,0.0,16,4,4,2,1000,1000,False
IFNG,0.1567427720769034,0.1151441930269127,0.9145,0.0855,0.9145,0.08550000000000002,0.9145,0.0855,0.1025,0.0015,16,4,4,2,1000,1000,False
IFNGR1,-0.33907925512679,0.1032168763213801,0.0,0.0,0.0,0.0,0.0,1.0,0.6511627906976745,0.06976744186046512,16,4,4,2,1000,1000,False
IGBP1,0.4358463808362256,0.1231822337131799,1.0,0.0,1.0,0.0,1.0,0.0,0.856,0.3075,16,4,4,2,1000,1000,True
IGDCC4,0.1769566406973099,0.1060598230667566,0.948,0.052,0.948,0.052000000000000046,0.948,0.052,0.118,0.003,16,4,4,2,1000,1000,False
IGFBP5,-0.1524093292688544,0.1072638652319793,0.072,0.072,0.072,0.072,0.072,0.928,0.096,0.001,16,4,4,2,1000,1000,False
IGHMBP2,0.2108503857233275,0.1121551953416728,0.962,0.038,0.962,0.038000000000000034,0.962,0.038,0.202,0.0075,16,4,4,2,1000,1000,False
IGSF9,-0.1656495758783571,0.1087979553930394,0.056,0.056,0.056,0.056,0.056,0.944,0.11,0.0015,16,4,4,2,1000,1000,False
IKZF1,0.1135559844382537,0.1043870506410057,0.874,0.126,0.874,0.126,0.874,0.126,0.043,0.0005,16,4,4,2,1000,1000,False
IKZF3,0.3157115611812051,0.1812243287160869,0.9595,0.0404999999999999,0.999,0.0010000000000000009,0.999,0.001,0.85,0.3985,16,4,4,2,1000,1000,True
IL10RA,0.161292820266966,0.1171208888413718,0.92,0.0799999999999999,0.92,0.07999999999999996,0.92,0.08,0.1165,0.001,16,4,4,2,1000,1000,False
IL10RB,0.1877466832532056,0.1172727830111998,0.954,0.046,0.954,0.04600000000000004,0.954,0.046,0.168,0.0055,16,4,4,2,1000,1000,False
IL12RB1,-0.1598639567815088,0.1045811947908204,0.061,0.061,0.061,0.061,0.061,0.939,0.091,0.0005,16,4,4,2,1000,1000,False
IL18RAP,-0.1511235059954666,0.1210363786620459,0.1065,0.1065,0.1065,0.1065,0.1065,0.8935,0.1045,0.0025,16,4,4,2,1000,1000,False
IL1RAP,-0.1179151165216109,0.1063682512215573,0.134,0.134,0.134,0.134,0.134,0.866,0.047,0.0005,16,4,4,2,1000,1000,False
IL2RG,0.1903455423705647,0.1163726473873597,0.948,0.052,0.948,0.052000000000000046,0.948,0.052,0.1765,0.0035,16,4,4,2,1000,1000,False
IL33,-0.1672696541358688,0.1240039167969055,0.0825,0.0825,0.0825,0.0825,0.0825,0.9175,0.142,0.003,16,4,4,2,1000,1000,False
IL34,0.1203825575952974,0.1015322802807311,0.8765,0.1235,0.8765,0.12350000000000005,0.8765,0.1235,0.0385,0.0,16,4,4,2,1000,1000,False
IL4I1,-0.0874917457924443,0.1003129722584913,0.1865,0.1865,0.1865,0.1865,0.1865,0.8135,0.0155,0.0,16,4,4,2,1000,1000,False
IL9,0.1715456131750272,0.0914286075031851,0.9685,0.0314999999999999,0.9685,0.03149999999999997,0.9685,0.0315,0.0775,0.0005,16,4,4,2,1000,1000,False
ILK,-0.1702120680721998,0.1169025418163551,0.0715,0.0715,0.0715,0.0715,0.0715,0.9285,0.135,0.0035,16,4,4,2,1000,1000,False
ILKAP,-0.1699752968674305,0.1127715775455778,0.066,0.066,0.066,0.066,0.066,0.934,0.118,0.002,16,4,4,2,1000,1000,False
IMMT,0.1032211637671286,0.1122916597601631,0.8215,0.1785,0.8215,0.1785,0.8215,0.1785,0.039,0.0,16,4,4,2,1000,1000,False
IMPAD1,-0.1605639218177345,0.1090396269573497,0.0725,0.0725,0.0725,0.0725,0.0725,0.9275,0.1015,0.0,16,4,4,2,1000,1000,False
INAFM1,-0.1168951897799014,0.0899274490514655,0.0965,0.0965,0.0965,0.0965,0.0965,0.9035,0.024,0.0,16,4,4,2,1000,1000,False
INAFM2,-0.136755949371514,0.1156108871390879,0.118,0.118,0.118,0.118,0.118,0.882,0.0745,0.002,16,4,4,2,1000,1000,False
ING1,0.3340501487212874,0.1390921117120859,0.9767441860465116,0.0232558139534884,0.9767441860465116,0.023255813953488413,0.9767441860465116,0.023255813953488372,0.5813953488372093,0.11627906976744186,16,4,4,2,1000,1000,False
ING4,-0.0797224911452556,0.0966933994014902,0.2085,0.2085,0.2085,0.2085,0.2085,0.7915,0.011,0.0,16,4,4,2,1000,1000,False
INHBE,0.2132189424571294,0.107254494983678,0.9805,0.0194999999999999,0.9805,0.019499999999999962,0.9805,0.0195,0.206,0.0035,16,4,4,2,1000,1000,False
INO80,0.1969397303574828,0.149337767485046,0.9065,0.0935,0.9065,0.09350000000000003,0.9065,0.0935,0.2525,0.022,16,4,4,2,1000,1000,False
INO80D,0.2239359435418378,0.1203933188083353,0.975,0.025,0.975,0.025000000000000022,0.975,0.025,0.263,0.011,16,4,4,2,1000,1000,False
INO80E,0.2688483470078962,0.113653271974416,0.9925,0.0074999999999999,0.9925,0.007499999999999951,0.9925,0.0075,0.4035,0.015,16,4,4,2,1000,1000,False
INPP1,-0.0604218535919949,0.1044849154583536,0.2895,0.2895,0.2895,0.2895,0.2895,0.7105,0.009,0.0,16,4,4,2,1000,1000,False
INTS10,0.1726357971101301,0.1106708642438525,0.9405,0.0595,0.9405,0.0595,0.9405,0.0595,0.1255,0.0015,16,4,4,2,1000,1000,False
INTS12,-0.1975875537125034,0.1173463729648466,0.0535,0.0535,0.0535,0.0535,0.0535,0.9465,0.197,0.003,16,4,4,2,1000,1000,False
INTS3,0.1604630642543553,0.110256835669942,0.9315,0.0685,0.9315,0.0685,0.9315,0.0685,0.098,0.001,16,4,4,2,1000,1000,False
INTS6,-0.3543068878729526,0.0944597479592726,0.0,0.0,0.0,0.0,0.0,1.0,0.7441860465116279,0.06976744186046512,16,4,4,2,1000,1000,False
INTS7,0.1740608188844469,0.1179160018193282,0.927,0.0729999999999999,0.927,0.07299999999999995,0.927,0.073,0.145,0.0015,16,4,4,2,1000,1000,False
IP6K1,0.0919981102400767,0.0999057463693227,0.8195,0.1805,0.8195,0.1805,0.8195,0.1805,0.022,0.0,16,4,4,2,1000,1000,False
IPO8,0.18999555824612,0.1768568988526114,0.861,0.139,0.983,0.017000000000000015,0.983,0.017,0.6055,0.1405,16,4,4,2,1000,1000,False
IPPK,0.248263566373861,0.1583976485053554,0.9395,0.0605,0.9395,0.0605,0.9395,0.0605,0.3775,0.055,16,4,4,2,1000,1000,False
IQCC,0.1379440781005598,0.0963638003265505,0.924,0.0759999999999999,0.924,0.07599999999999996,0.924,0.076,0.0475,0.0,16,4,4,2,1000,1000,False
IQSEC1,-0.4761584731120715,0.1555541417015234,0.0015,0.0015,0.0015,0.0015,0.0015,0.9985,0.873,0.4395,16,4,4,2,1000,1000,True
IRAK2,0.1680036320644067,0.1070210816869353,0.943,0.057,0.943,0.05700000000000005,0.943,0.057,0.1105,0.0,16,4,4,2,1000,1000,False
IRF1,0.2455166513630869,0.1069800221680021,0.989,0.011,0.989,0.01100000000000001,0.989,0.011,0.305,0.0085,16,4,4,2,1000,1000,False
IRF2BP1,0.2616947068338154,0.124912088331172,0.9534883720930232,0.0465116279069767,0.9534883720930233,0.046511627906976716,0.9534883720930233,0.046511627906976744,0.4883720930232558,0.023255813953488372,16,4,4,2,1000,1000,False
IRF2BP2,0.1105165908530394,0.0953327961629206,0.8835,0.1165,0.8835,0.11650000000000005,0.8835,0.1165,0.028,0.0005,16,4,4,2,1000,1000,False
IRF4,-1.3720519607656705,0.1742239525759814,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16,4,4,2,1000,1000,True
ISG15,-0.1355610086993761,0.095644900302742,0.0825,0.0825,0.0825,0.0825,0.0825,0.9175,0.041,0.0,16,4,4,2,1000,1000,False
ISG20,-0.0936582938903533,0.1023652402358642,0.17,0.17,0.17,0.17,0.17,0.83,0.0215,0.0,16,4,4,2,1000,1000,False
ISLR,-0.2480389466215898,0.1489570572828767,0.0697674418604651,0.0697674418604651,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.9302325581395349,0.27906976744186046,0.023255813953488372,16,4,4,2,1000,1000,False
ITFG1,0.1789594983012813,0.1038677175762779,0.958,0.042,0.958,0.04200000000000004,0.958,0.042,0.125,0.001,16,4,4,2,1000,1000,False
ITFG2,-0.1304409314182493,0.1144966351436053,0.1275,0.1275,0.1275,0.1275,0.1275,0.8725,0.069,0.0015,16,4,4,2,1000,1000,False
ITGA10,-0.0953772330703924,0.0922833677583989,0.1485,0.1485,0.1485,0.1485,0.1485,0.8515,0.015,0.0,16,4,4,2,1000,1000,False
ITGA11,-0.1183751621332063,0.0989191342235669,0.1145,0.1145,0.1145,0.1145,0.1145,0.8855,0.029,0.0005,16,4,4,2,1000,1000,False
ITGA6,-0.4740712701356424,0.151243418569627,0.0005,0.0005,0.0005,0.0005,0.0005,0.9995,0.8735,0.438,16,4,4,2,1000,1000,True
ITGAM,-0.2138060834224976,0.0975104867781262,0.0,0.0,0.0,0.0,0.0,1.0,0.27906976744186046,0.0,16,4,4,2,1000,1000,False
ITK,0.4257141979151674,0.1147535093795607,1.0,0.0,1.0,0.0,1.0,0.0,0.8625,0.2605,16,4,4,2,1000,1000,True
ITLN1,0.0970212847832548,0.1113563151160628,0.8035,0.1965,0.8035,0.1965,0.8035,0.1965,0.04,0.0,16,4,4,2,1000,1000,False
ITPK1,0.1343551897546478,0.1105090911366746,0.8855,0.1145,0.8855,0.11450000000000005,0.8855,0.1145,0.072,0.0,16,4,4,2,1000,1000,False
ITPKB,-1.0014271910046146,0.1764688246894455,0.0,0.0,0.0,0.0,0.0,1.0,0.9995,0.989,16,4,4,2,1000,1000,True
IWS1,0.0745901702413719,0.0957413543210237,0.7755,0.2245,0.7755,0.22450000000000003,0.7755,0.2245,0.012,0.0,16,4,4,2,1000,1000,False
IZUMO1R,-0.0884647607294088,0.0952143368220703,0.178,0.178,0.178,0.178,0.178,0.822,0.0085,0.0,16,4,4,2,1000,1000,False
JADE2,0.3274910788714662,0.1203264948240542,0.9955,0.0044999999999999,0.9955,0.0044999999999999485,0.9955,0.0045,0.5945,0.073,16,4,4,2,1000,1000,False
JAGN1,-0.1069632563927633,0.1171786015158365,0.172,0.172,0.172,0.172,0.172,0.828,0.0495,0.0,16,4,4,2,1000,1000,False
JAK2,-0.680000490171782,0.1505662487495377,0.0,0.0,0.0,0.0,0.0,1.0,0.997,0.881,16,4,4,2,1000,1000,True
JAK3,0.2510413941263358,0.1101363915746694,0.987,0.013,0.987,0.013000000000000012,0.987,0.013,0.349,0.0095,16,4,4,2,1000,1000,False
JAKMIP1,0.1340620830005614,0.0945724254243519,0.918,0.0819999999999999,0.918,0.08199999999999996,0.918,0.082,0.0385,0.0,16,4,4,2,1000,1000,False
JARID2,-0.2851532980097555,0.114088602608914,0.009,0.009,0.009,0.009,0.009,0.991,0.4465,0.0315,16,4,4,2,1000,1000,False
JKAMP,0.1996915424678415,0.1565444020639173,0.9005,0.0995,0.9005,0.09950000000000003,0.9005,0.0995,0.264,0.03,16,4,4,2,1000,1000,False
JMJD1C,-0.6897100349757505,0.156880414797795,0.0,0.0,0.0,0.0,0.0,1.0,0.9925,0.8935,16,4,4,2,1000,1000,True
JMJD6,0.1545705418814616,0.0931995838394318,0.9535,0.0464999999999999,0.9535,0.046499999999999986,0.9535,0.0465,0.054,0.0005,16,4,4,2,1000,1000,False
JUN,0.2082618282122013,0.1062264663173351,0.974,0.026,0.974,0.026000000000000023,0.974,0.026,0.1935,0.0015,16,4,4,2,1000,1000,False
JUNB,-0.3791782581270325,0.1182441325190423,0.001,0.001,0.001,0.001,0.001,0.999,0.741,0.154,16,4,4,2,1000,1000,False
KANSL2,0.043281976628136,0.148632307158247,0.6155,0.3844999999999999,0.6155,0.38449999999999995,0.6155,0.3845,0.0535,0.0015,16,4,4,2,1000,1000,False
KAT7,0.4072272703107572,0.1811961419738498,0.988,0.012,1.0,0.0,1.0,0.0,0.9505,0.6575,16,4,4,2,1000,1000,True
KCNA6,-0.0813451050346995,0.094824975837245,0.2005,0.2005,0.2005,0.2005,0.2005,0.7995,0.0085,0.0,16,4,4,2,1000,1000,False
KCND1,0.2400045482081852,0.1049446527233623,1.0,0.0,1.0,0.0,1.0,0.0,0.23255813953488372,0.023255813953488372,16,4,4,2,1000,1000,False
