gene,dir,fdr,log2fc,neglog10_fdr,abs_log2fc,hit
AGO2,neg,0.998954,-0.099159,0.00045450977814699136,0.099159,False
CNBD1,neg,0.998954,-0.27394,0.00045450977814699136,0.27394,False
AMELY,neg,0.998954,-0.29836,0.00045450977814699136,0.29836,False
GPRASP2,neg,0.998954,-0.052555,0.00045450977814699136,0.052555,False
PRDM5,neg,0.998954,-0.26549,0.00045450977814699136,0.26549,False
OR4D10,neg,0.998954,-0.22045,0.00045450977814699136,0.22045,False
EAF1,neg,0.998954,-0.2025,0.00045450977814699136,0.2025,False
OR52R1,neg,0.998954,-0.17985,0.00045450977814699136,0.17985,False
DNAJC5G,neg,0.998954,-0.24555,0.00045450977814699136,0.24555,False
UBAC1,neg,0.998954,-0.23327,0.00045450977814699136,0.23327,False
PIK3R4,neg,0.998954,-0.20554,0.00045450977814699136,0.20554,False
AGER,neg,0.998954,-0.16651,0.00045450977814699136,0.16651,False
MTRNR2L8,neg,0.998954,-0.30357,0.00045450977814699136,0.30357,False
GPSM1,neg,0.998954,0.16903,0.00045450977814699136,0.16903,False
GLP1R,neg,0.998954,-0.19479,0.00045450977814699136,0.19479,False
TGIF2LX,neg,0.998954,-0.24068,0.00045450977814699136,0.24068,False
C5AR1,neg,0.998954,0.074446,0.00045450977814699136,0.074446,False
EIF4G3,neg,0.998954,-0.20266,0.00045450977814699136,0.20266,False
PRR34,neg,0.998954,-0.22756,0.00045450977814699136,0.22756,False
ZNF32,neg,0.998954,-0.19998,0.00045450977814699136,0.19998,False
HIST1H2BJ,neg,0.998954,-0.26288,0.00045450977814699136,0.26288,False
RHOXF1,neg,0.998954,-0.09097,0.00045450977814699136,0.09097,False
SLC39A1,neg,0.998954,-0.31914,0.00045450977814699136,0.31914,False
LAMP3,neg,0.998954,-0.29863,0.00045450977814699136,0.29863,False
GALM,neg,0.998954,-0.22921,0.00045450977814699136,0.22921,False
CPT2,neg,0.998954,-0.32447,0.00045450977814699136,0.32447,False
MPL,neg,0.998954,-0.17184,0.00045450977814699136,0.17184,False
CD274,neg,0.998954,-0.14782,0.00045450977814699136,0.14782,False
FAM160B1,neg,0.998954,-0.24236,0.00045450977814699136,0.24236,False
BLMH,neg,0.998954,-0.17834,0.00045450977814699136,0.17834,False
SPO11,neg,0.998954,-0.096924,0.00045450977814699136,0.096924,False
L1TD1,neg,0.998954,-0.085857,0.00045450977814699136,0.085857,False
LRRC37A,neg,0.998954,-0.34289,0.00045450977814699136,0.34289,False
ARRB1,neg,0.999085,0.080854,0.000397561363015111,0.080854,False
SIRT7,neg,0.999085,-0.12664,0.000397561363015111,0.12664,False
AGTRAP,neg,0.999085,-0.23191,0.000397561363015111,0.23191,False
MAGEH1,neg,0.999085,-0.22625,0.000397561363015111,0.22625,False
BOLL,neg,0.999085,-0.060664,0.000397561363015111,0.060664,False
MMP8,neg,0.999085,0.10243,0.000397561363015111,0.10243,False
ADNP,neg,0.999085,-0.278,0.000397561363015111,0.278,False
OBP2A,neg,0.999085,-0.088596,0.000397561363015111,0.088596,False
DTD2,neg,0.999085,-0.44208,0.000397561363015111,0.44208,False
AGMO,neg,0.999085,-0.27735,0.000397561363015111,0.27735,False
CKAP2L,neg,0.999085,-0.04916,0.000397561363015111,0.04916,False
PPP1CB,neg,0.999085,-0.48111,0.000397561363015111,0.48111,False
CXCR2,neg,0.999085,-0.16259,0.000397561363015111,0.16259,False
SF1,neg,0.999085,-0.27835,0.000397561363015111,0.27835,False
CEMP1,neg,0.999085,-0.090505,0.000397561363015111,0.090505,False
PDE4D,neg,0.999085,0.010054,0.000397561363015111,0.010054,False
HADHB,neg,0.999085,-0.16696,0.000397561363015111,0.16696,False
PDK2,neg,0.999085,0.11889,0.000397561363015111,0.11889,False
XPNPEP1,neg,0.999085,-0.15245,0.000397561363015111,0.15245,False
USP24,neg,0.999085,-0.19052,0.000397561363015111,0.19052,False
ARHGEF6,neg,0.999085,-0.10511,0.000397561363015111,0.10511,False
QPCT,neg,0.999085,-0.37379,0.000397561363015111,0.37379,False
FAM35A,neg,0.999085,-0.20386,0.000397561363015111,0.20386,False
TRPC3,neg,0.999085,-0.22863,0.000397561363015111,0.22863,False
B3GNT9,neg,0.999085,-0.31046,0.000397561363015111,0.31046,False
LOC100506388,neg,0.999085,-0.23778,0.000397561363015111,0.23778,False
ASIC5,neg,0.999085,-0.020861,0.000397561363015111,0.020861,False
ITGA10,neg,0.999085,-0.28861,0.000397561363015111,0.28861,False
FKBP2,neg,0.999085,-0.25169,0.000397561363015111,0.25169,False
HSPB1,neg,0.999085,0.15464,0.000397561363015111,0.15464,False
SERF1A,neg,0.999085,-0.43289,0.000397561363015111,0.43289,False
CTSD,neg,0.999085,0.0040252,0.000397561363015111,0.0040252,False
KLC2,neg,0.999085,-0.21386,0.000397561363015111,0.21386,False
TSPY10,neg,0.999085,-0.32339,0.000397561363015111,0.32339,False
HIST1H2BK,neg,0.999085,-0.29208,0.000397561363015111,0.29208,False
FITM2,neg,0.999085,-0.20826,0.000397561363015111,0.20826,False
MLN,neg,0.999085,-0.34142,0.000397561363015111,0.34142,False
COL5A3,neg,0.999085,-0.21181,0.000397561363015111,0.21181,False
TNXB,neg,0.999085,-0.31679,0.000397561363015111,0.31679,False
LRFN3,neg,0.999085,-0.18106,0.000397561363015111,0.18106,False
LITAF,neg,0.999085,-0.21531,0.000397561363015111,0.21531,False
OR2T12,neg,0.999085,-0.04671,0.000397561363015111,0.04671,False
RGR,neg,0.999085,-0.2509,0.000397561363015111,0.2509,False
OR8K1,neg,0.999085,-0.2225,0.000397561363015111,0.2225,False
TMOD2,neg,0.999085,-0.22467,0.000397561363015111,0.22467,False
TLX1,neg,0.999085,-0.060304,0.000397561363015111,0.060304,False
SFRP5,neg,0.999085,-0.32673,0.000397561363015111,0.32673,False
PRRX1,neg,0.999085,-0.16974,0.000397561363015111,0.16974,False
NKX1-1,neg,0.999085,-0.15927,0.000397561363015111,0.15927,False
INPP1,neg,0.999085,-0.21787,0.000397561363015111,0.21787,False
CLUL1,neg,0.999085,0.063293,0.000397561363015111,0.063293,False
VPS51,neg,0.999085,-0.22323,0.000397561363015111,0.22323,False
TNS3,neg,0.999085,-0.20909,0.000397561363015111,0.20909,False
ZSWIM5,neg,0.999085,-0.24216,0.000397561363015111,0.24216,False
FYCO1,neg,0.999085,-0.25539,0.000397561363015111,0.25539,False
CCDC150,neg,0.999085,0.026226,0.000397561363015111,0.026226,False
UNC93A,neg,0.999085,-0.20207,0.000397561363015111,0.20207,False
CDCA3,neg,0.999085,-0.24884,0.000397561363015111,0.24884,False
LHFPL1,neg,0.999085,-0.1792,0.000397561363015111,0.1792,False
TCEAL7,neg,0.999085,-0.2757,0.000397561363015111,0.2757,False
TRIM63,neg,0.999085,-0.21398,0.000397561363015111,0.21398,False
GTF2H2C,neg,0.999085,-0.21981,0.000397561363015111,0.21981,False
FBXO5,neg,0.999085,-0.35603,0.000397561363015111,0.35603,False
KCNK17,neg,0.999085,0.017227,0.000397561363015111,0.017227,False
WNT10B,neg,0.999085,-0.27526,0.000397561363015111,0.27526,False
SLC37A1,neg,0.999085,0.03531,0.000397561363015111,0.03531,False
SCLY,neg,0.999085,-0.24301,0.000397561363015111,0.24301,False
FAM86B1,neg,0.999085,-0.28034,0.000397561363015111,0.28034,False
TAS1R3,neg,0.999085,-0.17462,0.000397561363015111,0.17462,False
MYH6,neg,0.999085,0.16644,0.000397561363015111,0.16644,False
SLC11A2,neg,0.999085,-0.25135,0.000397561363015111,0.25135,False
KMO,neg,0.999085,-0.070717,0.000397561363015111,0.070717,False
CHST15,neg,0.999085,-0.26406,0.000397561363015111,0.26406,False
OR4D11,neg,0.999085,-0.16265,0.000397561363015111,0.16265,False
ACAA2,neg,0.999085,-0.092123,0.000397561363015111,0.092123,False
NUDT17,neg,0.999085,-0.17971,0.000397561363015111,0.17971,False
HIST1H2AL,neg,0.999085,-0.21527,0.000397561363015111,0.21527,False
CSF3,neg,0.999085,-0.24006,0.000397561363015111,0.24006,False
RERGL,neg,0.999085,-0.089609,0.000397561363015111,0.089609,False
ACSL6,neg,0.999085,-0.23337,0.000397561363015111,0.23337,False
CX3CL1,neg,0.999085,0.052034,0.000397561363015111,0.052034,False
MRPL50,neg,0.999085,-0.3793,0.000397561363015111,0.3793,False
ZNF35,neg,0.999085,-0.22731,0.000397561363015111,0.22731,False
MAPK12,neg,0.999085,-0.2238,0.000397561363015111,0.2238,False
MXD1,neg,0.999085,-0.15356,0.000397561363015111,0.15356,False
ACER2,neg,0.999085,-0.21912,0.000397561363015111,0.21912,False
ZNF304,neg,0.999085,-0.19033,0.000397561363015111,0.19033,False
NXPH2,neg,0.999085,-0.11484,0.000397561363015111,0.11484,False
SERPINB2,neg,0.999085,-0.087111,0.000397561363015111,0.087111,False
KIAA1217,neg,0.999085,-0.26475,0.000397561363015111,0.26475,False
CAND2,neg,0.999085,-0.17888,0.000397561363015111,0.17888,False
MFSD5,neg,0.999085,-0.31466,0.000397561363015111,0.31466,False
ZNF85,neg,0.999085,-0.24843,0.000397561363015111,0.24843,False
PAGR1,neg,0.999085,-0.2598,0.000397561363015111,0.2598,False
DNASE1L2,neg,0.999085,-0.18922,0.000397561363015111,0.18922,False
TMEM97,neg,0.999085,-0.26904,0.000397561363015111,0.26904,False
SH2D5,neg,0.999085,-0.15707,0.000397561363015111,0.15707,False
FAM162A,neg,0.999085,-0.27522,0.000397561363015111,0.27522,False
KRT40,neg,0.999085,-0.26888,0.000397561363015111,0.26888,False
NAT14,neg,0.999085,-0.25258,0.000397561363015111,0.25258,False
GRTP1,neg,0.999085,-0.3229,0.000397561363015111,0.3229,False
EIF4EBP3,neg,0.999427,-0.21466,0.00024892206111373847,0.21466,False
TBC1D8,neg,0.999427,0.06828,0.00024892206111373847,0.06828,False
CDKL1,neg,0.999427,-0.20364,0.00024892206111373847,0.20364,False
SP100,neg,0.999471,0.19281,0.00022980256906677212,0.19281,False
CHML,neg,0.999471,0.25084,0.00022980256906677212,0.25084,False
TSC2,neg,0.999471,-0.20629,0.00022980256906677212,0.20629,False
CLEC3B,neg,0.999471,-0.1738,0.00022980256906677212,0.1738,False
KRTAP9-6,neg,0.999471,-0.10184,0.00022980256906677212,0.10184,False
FRMPD3,neg,0.999471,-0.26818,0.00022980256906677212,0.26818,False
ADRA2C,neg,0.999471,-0.22617,0.00022980256906677212,0.22617,False
CYC1,neg,0.999471,0.10108,0.00022980256906677212,0.10108,False
C19orf38,neg,0.999471,-0.10089,0.00022980256906677212,0.10089,False
PQBP1,neg,0.999471,-0.25689,0.00022980256906677212,0.25689,False
KRTAP1-1,neg,0.999471,-0.081973,0.00022980256906677212,0.081973,False
BEND3,neg,0.999471,-0.28598,0.00022980256906677212,0.28598,False
HOXD9,neg,0.999471,-0.35783,0.00022980256906677212,0.35783,False
ASIC1,neg,0.999471,-0.013612,0.00022980256906677212,0.013612,False
RECQL,neg,0.999471,-0.24655,0.00022980256906677212,0.24655,False
IGDCC3,neg,0.999471,-0.16049,0.00022980256906677212,0.16049,False
PHACTR1,neg,0.999471,-0.16741,0.00022980256906677212,0.16741,False
STEAP2,neg,0.999471,-0.15371,0.00022980256906677212,0.15371,False
HEXB,neg,0.999471,-0.20381,0.00022980256906677212,0.20381,False
STAR,neg,0.999471,0.093872,0.00022980256906677212,0.093872,False
XAGE5,neg,0.999471,-0.11584,0.00022980256906677212,0.11584,False
D2HGDH,neg,0.999471,-0.18302,0.00022980256906677212,0.18302,False
RAB6C,neg,0.999471,-0.15445,0.00022980256906677212,0.15445,False
FBXL20,neg,0.999471,-0.0081778,0.00022980256906677212,0.0081778,False
GLCE,neg,0.999471,-0.054342,0.00022980256906677212,0.054342,False
MTSS1L,neg,0.999471,-0.22655,0.00022980256906677212,0.22655,False
GPR101,neg,0.999471,-0.081012,0.00022980256906677212,0.081012,False
RHD,neg,0.999471,-0.28881,0.00022980256906677212,0.28881,False
SH2B3,neg,0.999471,0.11708,0.00022980256906677212,0.11708,False
TRMT1,neg,0.999471,-0.29554,0.00022980256906677212,0.29554,False
C4orf27,neg,0.999471,0.020642,0.00022980256906677212,0.020642,False
KCNE1,neg,0.999471,-0.27324,0.00022980256906677212,0.27324,False
SLAMF1,neg,0.999471,-0.253,0.00022980256906677212,0.253,False
RCBTB1,neg,0.999471,-0.014295,0.00022980256906677212,0.014295,False
C2orf16,neg,0.999471,-0.1769,0.00022980256906677212,0.1769,False
BCHE,neg,0.999471,0.14991,0.00022980256906677212,0.14991,False
UBE2D2,neg,0.999471,-0.14871,0.00022980256906677212,0.14871,False
SLC20A2,neg,0.999471,-0.35173,0.00022980256906677212,0.35173,False
ZBTB10,neg,0.999471,-0.33543,0.00022980256906677212,0.33543,False
PHLPP2,neg,0.999471,-0.24612,0.00022980256906677212,0.24612,False
LPAR5,neg,0.999471,-0.038904,0.00022980256906677212,0.038904,False
FOSB,neg,0.999471,-0.45708,0.00022980256906677212,0.45708,False
IKBIP,neg,0.999471,-0.20769,0.00022980256906677212,0.20769,False
TIPARP,neg,0.999471,-0.1796,0.00022980256906677212,0.1796,False
FUCA2,neg,0.999471,-0.17496,0.00022980256906677212,0.17496,False
JOSD2,neg,0.999471,-0.2231,0.00022980256906677212,0.2231,False
TOMM34,neg,0.999471,-0.20821,0.00022980256906677212,0.20821,False
PXDNL,neg,0.999471,-0.22146,0.00022980256906677212,0.22146,False
MAP4K3,neg,0.999471,-0.17176,0.00022980256906677212,0.17176,False
HBA1,neg,0.999471,-0.2041,0.00022980256906677212,0.2041,False
PDE6B,neg,0.999471,-0.20437,0.00022980256906677212,0.20437,False
EDARADD,neg,0.999471,-0.13597,0.00022980256906677212,0.13597,False
DNAJC18,neg,0.999471,-0.1504,0.00022980256906677212,0.1504,False
HCAR2,neg,0.999471,-0.25138,0.00022980256906677212,0.25138,False
TBC1D16,neg,0.999471,-0.1314,0.00022980256906677212,0.1314,False
CYP7A1,neg,0.999471,-0.27952,0.00022980256906677212,0.27952,False
MPP3,neg,0.999471,-0.23349,0.00022980256906677212,0.23349,False
GABRB2,neg,0.999471,-0.25237,0.00022980256906677212,0.25237,False
FAM189A1,neg,0.999471,-0.25146,0.00022980256906677212,0.25146,False
INPP5E,neg,0.999471,0.014596,0.00022980256906677212,0.014596,False
C8orf31,neg,0.999471,-0.1629,0.00022980256906677212,0.1629,False
CARD10,neg,0.999471,-0.23265,0.00022980256906677212,0.23265,False
TMPRSS11A,neg,0.999471,-0.27493,0.00022980256906677212,0.27493,False
ACACB,neg,0.999471,-0.19439,0.00022980256906677212,0.19439,False
ERCC8,neg,0.999471,-0.033564,0.00022980256906677212,0.033564,False
EP400,neg,0.999471,-0.28006,0.00022980256906677212,0.28006,False
LEP,neg,0.999471,-0.1992,0.00022980256906677212,0.1992,False
AVIL,neg,0.999471,-0.16654,0.00022980256906677212,0.16654,False
ARSK,neg,0.999471,-0.19795,0.00022980256906677212,0.19795,False
PLSCR3,neg,0.999471,-0.19475,0.00022980256906677212,0.19475,False
CAB39,neg,0.999471,-0.2765,0.00022980256906677212,0.2765,False
SYNGR3,neg,0.999471,-0.34185,0.00022980256906677212,0.34185,False
RIMKLA,neg,0.999471,-0.088495,0.00022980256906677212,0.088495,False
TNNC2,neg,0.999471,0.27736,0.00022980256906677212,0.27736,False
FOSL1,neg,0.999471,-0.16649,0.00022980256906677212,0.16649,False
GTF2IRD1,neg,0.999471,-0.18797,0.00022980256906677212,0.18797,False
CACNA2D4,neg,0.999471,-0.39465,0.00022980256906677212,0.39465,False
CFC1,neg,0.999471,0.075204,0.00022980256906677212,0.075204,False
UPB1,neg,0.999471,-0.24778,0.00022980256906677212,0.24778,False
E4F1,neg,0.999471,-0.22672,0.00022980256906677212,0.22672,False
AKAP12,neg,0.999471,-0.21297,0.00022980256906677212,0.21297,False
ATP5J2-PTCD1,neg,0.999471,-0.30614,0.00022980256906677212,0.30614,False
COX8C,neg,0.999471,-0.29499,0.00022980256906677212,0.29499,False
GRIN2B,neg,0.999471,-0.25647,0.00022980256906677212,0.25647,False
C8orf82,neg,0.999471,0.011513,0.00022980256906677212,0.011513,False
PSMB3,pos,0.744399,0.16932,0.12819421895714056,0.16932,False
C17orf107,neg,0.999471,0.29178,0.00022980256906677212,0.29178,False
PCGF6,neg,0.999471,-0.29301,0.00022980256906677212,0.29301,False
WWP1,neg,0.999471,-0.30133,0.00022980256906677212,0.30133,False
NPRL2,neg,0.999471,0.15351,0.00022980256906677212,0.15351,False
AEN,neg,0.999471,-0.035715,0.00022980256906677212,0.035715,False
2023-03-02 00:00:00,neg,0.999471,-0.03128,0.00022980256906677212,0.03128,False
CLEC17A,neg,0.999471,0.035912,0.00022980256906677212,0.035912,False
RPL32,neg,0.999471,-0.32426,0.00022980256906677212,0.32426,False
IL17RE,neg,0.999471,-0.2078,0.00022980256906677212,0.2078,False
CIR1,neg,0.999471,-0.34565,0.00022980256906677212,0.34565,False
ASXL3,neg,0.999471,-0.25232,0.00022980256906677212,0.25232,False
IFNK,neg,0.999471,-0.15771,0.00022980256906677212,0.15771,False
CS,neg,0.999471,-0.024306,0.00022980256906677212,0.024306,False
MAGEE1,neg,0.999471,-0.16916,0.00022980256906677212,0.16916,False
WDR12,neg,0.999471,0.011322,0.00022980256906677212,0.011322,False
ELK4,neg,0.999471,-0.10952,0.00022980256906677212,0.10952,False
RAB11A,neg,0.999471,-0.30814,0.00022980256906677212,0.30814,False
OAZ1,neg,0.999471,-0.41218,0.00022980256906677212,0.41218,False
CCDC42B,neg,0.999471,-0.13991,0.00022980256906677212,0.13991,False
SP3,pos,0.973355,-0.32609,0.011728735864691362,0.32609,False
NHSL2,neg,0.999471,-0.32845,0.00022980256906677212,0.32845,False
SMC6,neg,0.999471,-0.086164,0.00022980256906677212,0.086164,False
STH,neg,0.999471,-0.23636,0.00022980256906677212,0.23636,False
RDH10,neg,0.999471,-0.10965,0.00022980256906677212,0.10965,False
LOXL3,neg,0.999471,-0.254,0.00022980256906677212,0.254,False
KRTAP9-2,neg,0.999471,-0.0082291,0.00022980256906677212,0.0082291,False
GALNT4,neg,0.999471,-0.15208,0.00022980256906677212,0.15208,False
RRM1,neg,0.999471,-0.33654,0.00022980256906677212,0.33654,False
FOXO3,neg,0.999471,-0.29313,0.00022980256906677212,0.29313,False
TMEM86A,neg,0.999471,-0.14917,0.00022980256906677212,0.14917,False
FAR1,neg,0.999471,-0.47029,0.00022980256906677212,0.47029,False
DRAM1,neg,0.999471,-0.2535,0.00022980256906677212,0.2535,False
MTRNR2L1,neg,0.998954,-0.23351,0.00045450977814699136,0.23351,False
SDHD,neg,0.999471,-0.084352,0.00022980256906677212,0.084352,False
TCIRG1,neg,0.999471,-0.29967,0.00022980256906677212,0.29967,False
NCALD,neg,0.999471,-0.13443,0.00022980256906677212,0.13443,False
SELPLG,neg,0.999471,-0.24244,0.00022980256906677212,0.24244,False
EPHA2,neg,0.999471,-0.34234,0.00022980256906677212,0.34234,False
HMOX1,neg,0.999471,-0.31818,0.00022980256906677212,0.31818,False
DUSP8,neg,0.999471,-0.19032,0.00022980256906677212,0.19032,False
HBA2,neg,0.999471,-0.1779,0.00022980256906677212,0.1779,False
SPANXN3,neg,0.999471,-0.18095,0.00022980256906677212,0.18095,False
VPS11,neg,0.999471,-0.33,0.00022980256906677212,0.33,False
ANKRD33,neg,0.999471,-0.11486,0.00022980256906677212,0.11486,False
TEKT5,neg,0.999471,0.0048441,0.00022980256906677212,0.0048441,False
ARHGEF15,neg,0.999471,-0.030492,0.00022980256906677212,0.030492,False
PLAC8L1,neg,0.999471,-0.13682,0.00022980256906677212,0.13682,False
POU2AF1,neg,0.999471,0.034877,0.00022980256906677212,0.034877,False
TAS2R43,neg,0.999471,-0.16277,0.00022980256906677212,0.16277,False
CYP4F12,neg,0.999471,-0.28544,0.00022980256906677212,0.28544,False
DSTYK,neg,0.999471,-0.25322,0.00022980256906677212,0.25322,False
TTC12,neg,0.999471,-0.22025,0.00022980256906677212,0.22025,False
SLC25A22,neg,0.999471,-0.30056,0.00022980256906677212,0.30056,False
NDUFB1,neg,0.999471,0.017526,0.00022980256906677212,0.017526,False
PHACTR2,neg,0.999471,-0.2216,0.00022980256906677212,0.2216,False
SH3YL1,neg,0.999471,-0.22688,0.00022980256906677212,0.22688,False
FABP3,neg,0.999471,-0.27422,0.00022980256906677212,0.27422,False
ABCA13,neg,0.999471,-0.26865,0.00022980256906677212,0.26865,False
FAM102A,neg,0.999471,-0.2317,0.00022980256906677212,0.2317,False
OOSP2,neg,0.999471,-0.10213,0.00022980256906677212,0.10213,False
HES4,neg,0.999471,-0.12085,0.00022980256906677212,0.12085,False
TEX37,neg,0.999471,-0.24587,0.00022980256906677212,0.24587,False
TOMM7,neg,0.999471,-0.25231,0.00022980256906677212,0.25231,False
C1QTNF9B,neg,0.999471,-0.29549,0.00022980256906677212,0.29549,False
PCDHGB6,neg,0.999471,-0.25611,0.00022980256906677212,0.25611,False
FAM47A,neg,0.999471,0.0081583,0.00022980256906677212,0.0081583,False
TAAR8,neg,0.999471,-0.27858,0.00022980256906677212,0.27858,False
NAPSA,neg,0.999471,-0.20229,0.00022980256906677212,0.20229,False
NOP9,neg,0.999471,-0.2666,0.00022980256906677212,0.2666,False
PLD3,neg,0.999471,-0.22789,0.00022980256906677212,0.22789,False
C3orf58,neg,0.999471,-0.217,0.00022980256906677212,0.217,False
DHRS11,neg,0.999471,-0.0033633,0.00022980256906677212,0.0033633,False
XYLT1,neg,0.999471,-0.23744,0.00022980256906677212,0.23744,False
NUDT16,neg,0.999471,-0.21858,0.00022980256906677212,0.21858,False
LAMA5,neg,0.999471,-0.26958,0.00022980256906677212,0.26958,False
TPST2,neg,0.999471,-0.12067,0.00022980256906677212,0.12067,False
S100A7A,neg,0.999471,-0.0084485,0.00022980256906677212,0.0084485,False
MYSM1,neg,0.999471,-0.22232,0.00022980256906677212,0.22232,False
GALNT16,neg,0.999471,0.13244,0.00022980256906677212,0.13244,False
FAM120A,neg,0.999471,-0.25805,0.00022980256906677212,0.25805,False
RAB19,neg,0.999471,0.14568,0.00022980256906677212,0.14568,False
OR7A5,neg,0.999471,-0.20499,0.00022980256906677212,0.20499,False
MEIOB,neg,0.999471,-0.21933,0.00022980256906677212,0.21933,False
SPR,neg,0.999471,-0.13561,0.00022980256906677212,0.13561,False
IFT57,neg,0.999471,-0.16109,0.00022980256906677212,0.16109,False
IKZF2,neg,0.999471,-0.18334,0.00022980256906677212,0.18334,False
ITGB6,neg,0.999471,-0.062257,0.00022980256906677212,0.062257,False
MESDC1,neg,0.999471,0.058132,0.00022980256906677212,0.058132,False
CHURC1,neg,0.999471,-0.20201,0.00022980256906677212,0.20201,False
