gene,beta_mean,beta_sd,psp,lfsr,tau_beta_mean,tau_u_mean,phi_mean,n_obs,n_sgrna,n_sample,batch_size,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,p_beta_gt_0,p_beta_lt_0,psp_draws,lfsr_draws,hit
TSC22D3,-0.1019447149356279,0.3268365563905069,0.376,0.376,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.393,0.148,0.376,0.624,0.376,0.376,False
TSFM,0.0437735098048073,0.3386058902271476,0.562,0.4379999999999999,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.387,0.139,0.562,0.438,0.562,0.43799999999999994,False
TULP2,0.1229312894155862,0.3247458801271154,0.638,0.362,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.394,0.136,0.638,0.362,0.638,0.362,False
TUSC5,-0.2374549406380052,0.3293609595463145,0.225,0.225,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.485,0.217,0.225,0.775,0.225,0.225,False
TXK,0.013451637288987,0.3348865183861545,0.498,0.498,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.373,0.126,0.498,0.502,0.498,0.498,False
U2AF1L4,0.0306351991345629,0.321911892923808,0.545,0.4549999999999999,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.361,0.123,0.545,0.455,0.545,0.45499999999999996,False
UACA,-0.0476410683801488,0.3127987852102189,0.439,0.439,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.356,0.119,0.439,0.561,0.439,0.439,False
UBALD2,-0.1462133812720038,0.3252421966392197,0.324,0.324,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.417,0.164,0.324,0.676,0.324,0.324,False
UBE2Q2L,-0.1982532191239763,0.3335707710216267,0.278,0.278,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.457,0.19,0.278,0.722,0.278,0.278,False
UNC80,0.0823532800239144,0.3418719628774374,0.591,0.409,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.385,0.162,0.591,0.409,0.591,0.40900000000000003,False
UPF1,0.0741532627311174,0.3531115226842015,0.585,0.415,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.402,0.179,0.585,0.415,0.585,0.41500000000000004,False
USP17L24,0.1446209054013206,0.333693994289079,0.66,0.3399999999999999,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.396,0.182,0.66,0.34,0.66,0.33999999999999997,False
USP50,-0.0507478942188998,0.3359042798848237,0.43,0.43,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.387,0.136,0.43,0.57,0.43,0.43,False
VPS13A,-0.0531588639255784,0.337766724633528,0.459,0.459,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.365,0.144,0.459,0.541,0.459,0.459,False
VRTN,-0.0749568437455951,0.3282369680307034,0.429,0.429,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.371,0.135,0.429,0.571,0.429,0.429,False
WBP2NL,-0.007180656152974,0.3357904676864595,0.49,0.49,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.364,0.138,0.49,0.51,0.49,0.49,False
WDR44,-0.0824611963438391,0.3184183358211189,0.401,0.401,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.341,0.139,0.401,0.599,0.401,0.401,False
WDR81,-0.2548239680479721,0.3259621321052984,0.22,0.22,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.494,0.223,0.22,0.78,0.22,0.22,False
WFDC8,-0.1740390004483812,0.3271279158678931,0.313,0.313,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.422,0.188,0.313,0.687,0.313,0.313,False
WNK2,0.0875143419400079,0.3212578363313758,0.596,0.404,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.354,0.136,0.596,0.404,0.596,0.404,False
WNT16,0.0200636843221766,0.3044889891731165,0.529,0.471,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.321,0.1,0.529,0.471,0.529,0.471,False
WSB1,-0.1071285351483709,0.3359201312762603,0.36,0.36,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.423,0.142,0.36,0.64,0.36,0.36,False
XKR7,-0.060546248375435,0.3189970661833294,0.429,0.429,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.35,0.128,0.429,0.571,0.429,0.429,False
YIPF1,-0.0417062119315795,0.3163153348501965,0.454,0.454,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.367,0.111,0.454,0.546,0.454,0.454,False
ZBTB3,-0.0250257432554873,0.327449807651534,0.468,0.468,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.354,0.138,0.468,0.532,0.468,0.468,False
ZBTB38,-0.1944633907119523,0.3349278342514468,0.29,0.29,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.452,0.195,0.29,0.71,0.29,0.29,False
ZBTB45,0.0508840023947089,0.3249245622142637,0.559,0.4409999999999999,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.371,0.132,0.559,0.441,0.559,0.44099999999999995,False
ZC3H10,0.2848299816604641,0.3290527919790217,0.811,0.1889999999999999,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.528,0.249,0.811,0.189,0.811,0.18899999999999995,False
ZCCHC24,0.0521527234668649,0.3176815686288339,0.562,0.4379999999999999,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.353,0.117,0.562,0.438,0.562,0.43799999999999994,False
ZDBF2,-0.0029094192243137,0.3173135197589692,0.487,0.487,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.338,0.12,0.487,0.513,0.487,0.487,False
ZER1,0.0580647959229487,0.3125126467009321,0.576,0.424,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.341,0.116,0.576,0.424,0.576,0.42400000000000004,False
ZMAT4,0.0548910512096282,0.3240792134122053,0.563,0.437,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.356,0.128,0.563,0.437,0.563,0.43700000000000006,False
ZNF131,0.1066279190125683,0.3598507506317194,0.618,0.382,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.439,0.181,0.618,0.382,0.618,0.382,False
ZNF367,0.2001498344398408,0.3333276864949444,0.719,0.281,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.447,0.192,0.719,0.281,0.719,0.281,False
ZNF404,0.1549149494277479,0.3164692255560261,0.692,0.308,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.4,0.153,0.692,0.308,0.692,0.30800000000000005,False
ZNF518B,0.1476458594429418,0.3251948507484383,0.671,0.3289999999999999,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.381,0.156,0.671,0.329,0.671,0.32899999999999996,False
ZNF530,0.0639942854315207,0.3200375765556424,0.566,0.434,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.338,0.123,0.566,0.434,0.566,0.43400000000000005,False
ZNF566,0.0440072939590134,0.3147963605253421,0.549,0.4509999999999999,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.33,0.115,0.549,0.451,0.549,0.45099999999999996,False
ZNF596,-0.0845437402764211,0.3210470082930992,0.393,0.393,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.384,0.132,0.393,0.607,0.393,0.393,False
ZNF646,-0.1025652155175966,0.3399602293756176,0.384,0.384,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.407,0.158,0.384,0.616,0.384,0.384,False
ZNF75A,0.0109605040924636,0.3240640323927943,0.524,0.476,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.373,0.114,0.524,0.476,0.524,0.476,False
ZRANB1,0.0703173859793935,0.3153752776473188,0.574,0.426,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.361,0.118,0.574,0.426,0.574,0.42600000000000005,False
ZYX,-0.22586135439791,0.3290080237362052,0.241,0.241,0.4744627792136719,1.544614672616102,0.3807384643740561,16,4,4,500,0.455,0.229,0.241,0.759,0.241,0.241,False
ABCE1,0.0940066213117148,0.3419082344165544,0.609,0.391,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.399,0.174,0.609,0.391,0.609,0.391,False
ACCSL,-0.0374647709307113,0.3208103750098617,0.438,0.438,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.351,0.13,0.438,0.562,0.438,0.438,False
ACSL4,-0.0403245269900799,0.340350538941179,0.467,0.467,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.381,0.161,0.467,0.533,0.467,0.467,False
ACTL9,-0.2622143109060127,0.3277383429626541,0.219,0.219,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.512,0.245,0.219,0.781,0.219,0.219,False
ADAM9,0.0490415646817351,0.3406683521152147,0.557,0.4429999999999999,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.385,0.147,0.557,0.443,0.557,0.44299999999999995,False
ADAMTS1,0.2231649998512792,0.3412592845681778,0.745,0.255,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.474,0.221,0.745,0.255,0.745,0.255,False
ADM,0.0872099447230765,0.3180600130753142,0.609,0.391,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.369,0.135,0.609,0.391,0.609,0.391,False
AES,-0.0662981152891911,0.3224795162622018,0.432,0.432,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.347,0.114,0.432,0.568,0.432,0.432,False
AFF1,-0.0178267078142321,0.329707017843161,0.477,0.477,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.379,0.113,0.477,0.523,0.477,0.477,False
AGBL3,0.1217842272634652,0.3288579898301665,0.639,0.361,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.402,0.154,0.639,0.361,0.639,0.361,False
ALG5,0.3901927820711698,0.3554140211881834,0.872,0.128,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.603,0.385,0.872,0.128,0.872,0.128,False
AMD1,-0.4585619691868725,0.3514943636433287,0.102,0.102,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.684,0.47,0.102,0.898,0.102,0.102,False
AMDHD2,-0.1137099888829428,0.3384548746555487,0.372,0.372,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.4,0.174,0.372,0.628,0.372,0.372,False
ANKIB1,-0.3001445915479075,0.3394655993631808,0.195,0.195,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.555,0.297,0.195,0.805,0.195,0.195,False
ANKRD32,0.1292860168833204,0.3188478669311245,0.649,0.351,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.387,0.146,0.649,0.351,0.649,0.351,False
ANKRD34B,-0.1128450594000151,0.3291931041865484,0.376,0.376,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.378,0.153,0.376,0.624,0.376,0.376,False
ANP32C,0.1495318402275512,0.3181373062110501,0.678,0.3219999999999999,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.404,0.158,0.678,0.322,0.678,0.32199999999999995,False
AP3D1,-0.1625134159782056,0.3316454400976443,0.316,0.316,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.414,0.177,0.316,0.684,0.316,0.316,False
APAF1,0.1525177320693567,0.3132399384179887,0.681,0.3189999999999999,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.408,0.148,0.681,0.319,0.681,0.31899999999999995,False
APLNR,0.0655230342830138,0.3300651801025683,0.585,0.415,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.381,0.131,0.585,0.415,0.585,0.41500000000000004,False
ARF4,0.0237942216235798,0.3161315627967732,0.532,0.4679999999999999,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.352,0.12,0.532,0.468,0.532,0.46799999999999997,False
ARL15,0.0111802626974458,0.3178871316239618,0.519,0.481,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.342,0.112,0.519,0.481,0.519,0.481,False
ARTN,-0.0987694418067146,0.3152349394866665,0.38,0.38,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.35,0.127,0.38,0.62,0.38,0.38,False
ASB15,0.0384966433680464,0.3253905086189204,0.544,0.4559999999999999,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.351,0.143,0.544,0.456,0.544,0.45599999999999996,False
ASXL1,-0.1920292534044184,0.3328660899525282,0.277,0.277,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.444,0.196,0.277,0.723,0.277,0.277,False
ATAD3A,-0.1041441882323309,0.3213286281101725,0.377,0.377,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.363,0.145,0.377,0.623,0.377,0.377,False
ATP1B1,-0.2077147380812461,0.3298530100148558,0.26,0.26,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.447,0.194,0.26,0.74,0.26,0.26,False
ATP6V1G3,-0.1936150509876646,0.3105260080175389,0.263,0.263,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.424,0.172,0.263,0.737,0.263,0.263,False
ATP8B4,-0.1355883516380822,0.3438484230501282,0.346,0.346,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.408,0.186,0.346,0.654,0.346,0.346,False
AVPR1B,0.1990350362210522,0.3417904859742676,0.722,0.278,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.445,0.201,0.722,0.278,0.722,0.278,False
B9D2,-0.0289835641744977,0.3465934558060515,0.483,0.483,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.378,0.149,0.483,0.517,0.483,0.483,False
BAHCC1,-0.057865208691346,0.3261721513490891,0.436,0.436,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.361,0.126,0.436,0.564,0.436,0.436,False
BBS5,-0.0137217395697414,0.322522273923992,0.481,0.481,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.344,0.117,0.481,0.519,0.481,0.481,False
BMF,-0.0600397811314471,0.3480321983734736,0.44,0.44,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.396,0.147,0.44,0.56,0.44,0.44,False
BNC2,0.1803501602875127,0.3454083676864592,0.692,0.308,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.436,0.195,0.692,0.308,0.692,0.30800000000000005,False
BNIPL,-0.0348229094629467,0.3297291664548099,0.466,0.466,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.358,0.133,0.466,0.534,0.466,0.466,False
BRD2,0.0627096864159868,0.3241898935366636,0.585,0.415,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.375,0.127,0.585,0.415,0.585,0.41500000000000004,False
BRF2,0.19643138751029,0.3271173966318006,0.721,0.279,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.463,0.188,0.721,0.279,0.721,0.279,False
C10orf105,0.0895724272381524,0.3185027411536278,0.598,0.402,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.361,0.122,0.598,0.402,0.598,0.402,False
C14orf79,-0.1377708858178831,0.3126695933136092,0.321,0.321,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.379,0.142,0.321,0.679,0.321,0.321,False
C1orf110,-0.0020935639236655,0.3086285574094286,0.484,0.484,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.333,0.096,0.484,0.516,0.484,0.484,False
C1orf127,-0.0217726734481533,0.3162857596353475,0.478,0.478,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.336,0.126,0.478,0.522,0.478,0.478,False
C1orf131,0.3022326285461572,0.3550857847128227,0.795,0.2049999999999999,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.548,0.309,0.795,0.205,0.795,0.20499999999999996,False
C3orf70,-0.2036844094752695,0.3287130220794754,0.276,0.276,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.453,0.198,0.276,0.724,0.276,0.276,False
C4orf45,-0.0503586941918006,0.3142353175154113,0.442,0.442,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.357,0.1,0.442,0.558,0.442,0.442,False
C4orf47,-0.1016638315038484,0.3305687213044401,0.391,0.391,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.381,0.144,0.391,0.609,0.391,0.391,False
C4orf48,-0.1627359470848577,0.3358563278668183,0.315,0.315,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.419,0.185,0.315,0.685,0.315,0.315,False
C6orf106,0.2541484893571254,0.3201297076163567,0.779,0.2209999999999999,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.473,0.226,0.779,0.221,0.779,0.22099999999999997,False
C7orf34,-0.1459625018784215,0.3217884785966513,0.327,0.327,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.421,0.155,0.327,0.673,0.327,0.327,False
CACNA1B,-0.0575964923413912,0.3239276844623278,0.424,0.424,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.368,0.12,0.424,0.576,0.424,0.424,False
CACNA2D2,-0.058713723209073,0.3091133489315649,0.431,0.431,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.34,0.115,0.431,0.569,0.431,0.431,False
CAMK4,-0.1352816961880344,0.3265387261450144,0.334,0.334,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.397,0.158,0.334,0.666,0.334,0.334,False
CAMTA1,-0.151033894491664,0.3129767569139018,0.316,0.316,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.394,0.147,0.316,0.684,0.316,0.316,False
CASP2,-0.1210689264853045,0.3364039126220558,0.353,0.353,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.409,0.164,0.353,0.647,0.353,0.353,False
CAV2,-0.1151818039254472,0.3232594292102897,0.36,0.36,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.395,0.152,0.36,0.64,0.36,0.36,False
CBFA2T3,0.2822241484428729,0.3534294737925374,0.79,0.2099999999999999,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.519,0.286,0.79,0.21,0.79,0.20999999999999996,False
CBLC,0.0166521762003478,0.3302183195177249,0.507,0.493,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.365,0.142,0.507,0.493,0.507,0.493,False
CBX5,-0.1950139651954506,0.3320307077787724,0.284,0.284,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.437,0.202,0.284,0.716,0.284,0.284,False
CCDC113,-0.1718338904538502,0.3275146149384113,0.302,0.302,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.428,0.175,0.302,0.698,0.302,0.302,False
CCDC125,-0.0893057932832663,0.3324294749931752,0.395,0.395,0.4791895003192661,1.5403725643893695,0.3817382350472872,16,4,4,500,0.395,0.145,0.395,0.605,0.395,0.395,False
