gene,chains,tune,beta_mean_nuts,psp_nuts,lfsr_nuts,n_obs,beta_sd_nuts,n_sgrna,draws,n_sample,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,p_beta_gt_0,p_beta_lt_0,psp_draws,lfsr_draws,hit
USP48,2,1000,0.0463564297308812,0.6205,0.3794999999999999,16,0.1483244353300139,4,1000,4,0.0545,0.0005,0.6205,0.3795,0.6205,0.37949999999999995,False
USP5,2,1000,-0.2599427628455391,0.013,0.013,16,0.1169572901803674,4,1000,4,0.3625,0.019,0.013,0.987,0.013,0.013,False
USP53,2,1000,-0.553901087901548,0.0,0.0,16,0.147956842345155,4,1000,4,0.9525,0.6395,0.0,1.0,0.0,0.0,True
UTP3,2,1000,0.2250359354419322,0.968,0.032,16,0.1252321851546889,4,1000,4,0.277,0.0155,0.968,0.032,0.968,0.03200000000000003,False
UTP6,2,1000,0.1148856597516436,0.8895,0.1105,16,0.0955992183478951,4,1000,4,0.0265,0.0,0.8895,0.1105,0.8895,0.11050000000000004,False
UVRAG,2,1000,-0.1835693259737575,0.0305,0.0305,16,0.0988094147519424,4,1000,4,0.125,0.001,0.0305,0.9695,0.0305,0.0305,False
UXS1,2,1000,0.1421988196292881,0.893,0.1069999999999999,16,0.1137675710245413,4,1000,4,0.076,0.002,0.893,0.107,0.893,0.10699999999999998,False
UXT,2,1000,0.5489599228186914,1.0,0.0,16,0.1744095893083524,4,1000,4,0.9955,0.9125,1.0,0.0,1.0,0.0,True
VAC14,2,1000,-0.200944876456995,0.028,0.028,16,0.1062114164801952,4,1000,4,0.183,0.0015,0.028,0.972,0.028,0.028,False
VAPA,2,1000,-0.6332920165993106,0.0,0.0,16,0.1483792701562054,4,1000,4,0.99,0.8135,0.0,1.0,0.0,0.0,True
VAPB,2,1000,-0.1115754983987848,0.1555,0.1555,16,0.1096397185495373,4,1000,4,0.039,0.0005,0.1555,0.8445,0.1555,0.1555,False
VARS,2,1000,0.2285495718655337,0.9915,0.0084999999999999,16,0.1012273286680054,4,1000,4,0.2325,0.008,0.9915,0.0085,0.9915,0.008499999999999952,False
VASP,2,1000,0.1127212166664687,0.9045,0.0955,16,0.0874238528478505,4,1000,4,0.0185,0.0,0.9045,0.0955,0.9045,0.09550000000000003,False
VAV1,2,1000,0.1624771528662874,0.924,0.0759999999999999,16,0.1153299925169243,4,1000,4,0.1255,0.0015,0.924,0.076,0.924,0.07599999999999996,False
VCY1B,2,1000,-0.1258423004819426,0.089,0.089,16,0.096238572249236,4,1000,4,0.0345,0.0,0.089,0.911,0.089,0.089,False
VIPAS39,2,1000,-0.1176538565815548,0.1715,0.1715,16,0.1245097078139822,4,1000,4,0.0655,0.0005,0.1715,0.8285,0.1715,0.1715,False
VIT,2,1000,0.2625833281974635,0.991,0.009,16,0.1169827223502639,4,1000,4,0.3795,0.016,0.991,0.009,0.991,0.009000000000000008,False
VMP1,2,1000,0.311755909829349,0.9767441860465116,0.0232558139534884,16,0.1481179979565337,4,1000,4,0.5581395348837209,0.11627906976744186,0.9767441860465116,0.023255813953488372,0.9767441860465116,0.023255813953488413,False
VN1R1,2,1000,0.0641555774543768,0.7655,0.2345,16,0.0930687834128359,4,1000,4,0.0065,0.0,0.7655,0.2345,0.7655,0.23450000000000004,False
VPRBP,2,1000,-0.192174011033901,0.035,0.035,16,0.107629875673193,4,1000,4,0.1565,0.0025,0.035,0.965,0.035,0.035,False
VPS13B,2,1000,0.1864449219415018,0.9675,0.0324999999999999,16,0.1017268376558662,4,1000,4,0.1325,0.0005,0.9675,0.0325,0.9675,0.03249999999999997,False
VPS16,2,1000,-0.1907088695829191,0.027,0.027,16,0.1033957378350123,4,1000,4,0.14,0.002,0.027,0.973,0.027,0.027,False
VPS18,2,1000,0.1203407655267501,0.859,0.141,16,0.1122915255330543,4,1000,4,0.05,0.0005,0.859,0.141,0.859,0.14100000000000001,False
VPS36,2,1000,-0.2033002026547264,0.0,0.0,16,0.0777499547716286,4,1000,4,0.09302325581395349,0.0,0.0,1.0,0.0,0.0,False
VPS37D,2,1000,-0.1407490634757708,0.085,0.085,16,0.104236565846174,4,1000,4,0.0605,0.0005,0.085,0.915,0.085,0.085,False
VPS45,2,1000,-0.0782897138987286,0.1985,0.1985,16,0.0914381526363461,4,1000,4,0.005,0.0,0.1985,0.8015,0.1985,0.1985,False
VPS51,2,1000,-0.0442360109308693,0.336,0.336,16,0.105593688844796,4,1000,4,0.0085,0.0,0.336,0.664,0.336,0.336,False
VPS72,2,1000,0.1429696484013941,0.806,0.1939999999999999,16,0.1744575992655793,4,1000,4,0.5,0.0965,0.966,0.034,0.966,0.03400000000000003,False
VPS8,2,1000,-0.1468468518684622,0.1065,0.1065,16,0.118706523125451,4,1000,4,0.106,0.001,0.1065,0.8935,0.1065,0.1065,False
VRK1,2,1000,0.0748147330551757,0.6835,0.3165,16,0.1525618667685148,4,1000,4,0.0765,0.0035,0.6835,0.3165,0.6835,0.3165,False
VWA9,2,1000,0.2466887026770579,0.9825,0.0174999999999999,16,0.1164993355720638,4,1000,4,0.3155,0.0165,0.9825,0.0175,0.9825,0.01749999999999996,False
VWF,2,1000,0.1559867720398997,0.9115,0.0885,16,0.1155954256959269,4,1000,4,0.102,0.0015,0.9115,0.0885,0.9115,0.08850000000000002,False
WAC,2,1000,0.1562913110724794,0.844,0.156,16,0.1561030052794594,4,1000,4,0.1885,0.013,0.844,0.156,0.844,0.15600000000000003,False
WAS,2,1000,0.1076105333839217,0.727,0.273,16,0.1832263442802873,4,1000,4,0.3925,0.059,0.957,0.043,0.957,0.04300000000000004,False
WASF2,2,1000,-0.6133913177846957,0.0,0.0,16,0.1581525172287565,4,1000,4,0.9775,0.764,0.0,1.0,0.0,0.0,True
WASH1,2,1000,-0.343830408538548,0.0015,0.0015,16,0.1268925243375517,4,1000,4,0.6235,0.1105,0.0015,0.9985,0.0015,0.0015,False
WBSCR17,2,1000,0.0567491754298824,0.739,0.261,16,0.0873583880146515,4,1000,4,0.004,0.0,0.739,0.261,0.739,0.261,False
WDFY1,2,1000,-0.0738852479201035,0.2065,0.2065,16,0.0903873960803722,4,1000,4,0.0055,0.0,0.2065,0.7935,0.2065,0.2065,False
WDFY2,2,1000,0.1122515651454505,0.885,0.1149999999999999,16,0.0939278273587548,4,1000,4,0.026,0.0,0.885,0.115,0.885,0.11499999999999999,False
WDFY4,2,1000,0.1032611236821291,0.8705,0.1294999999999999,16,0.093203331371639,4,1000,4,0.019,0.0,0.8705,0.1295,0.8705,0.12949999999999995,False
WDR25,2,1000,0.1805575948730378,0.87,0.13,16,0.1604963837865756,4,1000,4,0.226,0.023,0.87,0.13,0.87,0.13,False
WDR34,2,1000,-0.1320264869815366,0.0995,0.0995,16,0.1028740272155906,4,1000,4,0.0555,0.0,0.0995,0.9005,0.0995,0.0995,False
WDR38,2,1000,0.0814418587942304,0.798,0.2019999999999999,16,0.0982878003676444,4,1000,4,0.0145,0.0,0.798,0.202,0.798,0.20199999999999996,False
WDR5,2,1000,0.1579027823934482,0.9455,0.0544999999999999,16,0.0994880132884745,4,1000,4,0.0765,0.0005,0.9455,0.0545,0.9455,0.05449999999999999,False
WDR53,2,1000,0.1621768749723759,0.922,0.0779999999999999,16,0.115095501406682,4,1000,4,0.1125,0.002,0.922,0.078,0.922,0.07799999999999996,False
WDR61,2,1000,0.1826597036380523,0.97,0.03,16,0.0979492596967387,4,1000,4,0.1175,0.0,0.97,0.03,0.97,0.030000000000000027,False
WDR63,2,1000,-0.0788902062983398,0.2145,0.2145,16,0.0997682111341971,4,1000,4,0.019,0.0,0.2145,0.7855,0.2145,0.2145,False
WDR66,2,1000,-0.1467401448146754,0.093,0.093,16,0.1091853053211402,4,1000,4,0.0835,0.0005,0.093,0.907,0.093,0.093,False
WDR70,2,1000,0.1826096315848242,0.9575,0.0424999999999999,16,0.1057115705675767,4,1000,4,0.141,0.0015,0.9575,0.0425,0.9575,0.04249999999999998,False
WDR73,2,1000,0.2399311531682537,1.0,0.0,16,0.1136196836895215,4,1000,4,0.2558139534883721,0.0,1.0,0.0,1.0,0.0,False
WDR77,2,1000,0.3531786150622208,1.0,0.0,16,0.1520201518428848,4,1000,4,0.5813953488372093,0.18604651162790697,1.0,0.0,1.0,0.0,False
WDR81,2,1000,-0.1917056322154525,0.032,0.032,16,0.1035015743934296,4,1000,4,0.148,0.0005,0.032,0.968,0.032,0.032,False
WDR82,2,1000,0.3520493392145616,0.9975,0.0024999999999999,16,0.1251618281048485,4,1000,4,0.6525,0.1205,0.9975,0.0025,0.9975,0.0024999999999999467,False
WDR91,2,1000,-0.0693346478909964,0.2365,0.2365,16,0.0978748213861722,4,1000,4,0.0115,0.0,0.2365,0.7635,0.2365,0.2365,False
WHSC1,2,1000,-0.4875463698612069,0.001,0.001,16,0.1540773114277015,4,1000,4,0.8875,0.4705,0.001,0.999,0.001,0.001,True
WISP3,2,1000,-0.0942880836182672,0.1515,0.1515,16,0.0917824702463817,4,1000,4,0.0085,0.0,0.1515,0.8485,0.1515,0.1515,False
WNT1,2,1000,-0.5686103494580351,0.0,0.0,16,0.1458126086942273,4,1000,4,0.965,0.679,0.0,1.0,0.0,0.0,True
WNT10A,2,1000,-0.0926721159606725,0.1845,0.1845,16,0.0991452574213018,4,1000,4,0.013,0.0,0.1845,0.8155,0.1845,0.1845,False
WNT10B,2,1000,-0.1531461705735875,0.089,0.089,16,0.1191635932570617,4,1000,4,0.109,0.004,0.089,0.911,0.089,0.089,False
WNT3A,2,1000,-0.0843460747255957,0.172,0.172,16,0.0908825572380145,4,1000,4,0.0085,0.0,0.172,0.828,0.172,0.172,False
WT1,2,1000,-0.1728163492103152,0.0675,0.0675,16,0.1120353099145774,4,1000,4,0.128,0.0025,0.0675,0.9325,0.0675,0.0675,False
WTAP,2,1000,0.3176999677234638,0.995,0.005,16,0.1076796594614077,4,1000,4,0.578,0.047,0.995,0.005,0.995,0.0050000000000000044,False
WWP1,2,1000,-0.1728200466148769,0.0505,0.0505,16,0.1050673793923292,4,1000,4,0.1265,0.0,0.0505,0.9495,0.0505,0.0505,False
XBP1,2,1000,0.1251879306529486,0.878,0.122,16,0.1090896497865675,4,1000,4,0.0545,0.0005,0.878,0.122,0.878,0.122,False
XKRY2,2,1000,-0.0879714330907284,0.1615,0.1615,16,0.0895368646505544,4,1000,4,0.009,0.0,0.1615,0.8385,0.1615,0.1615,False
XPO4,2,1000,0.1817302812402726,0.957,0.043,16,0.1052896187370532,4,1000,4,0.13,0.0,0.957,0.043,0.957,0.04300000000000004,False
XPR1,2,1000,0.2349492522727255,0.908,0.0919999999999999,16,0.1760670595666614,4,1000,4,0.704,0.23,0.9915,0.0085,0.9915,0.008499999999999952,False
XRCC3,2,1000,-0.841841003478615,0.0,0.0,16,0.1474973844928445,4,1000,4,1.0,0.9885,0.0,1.0,0.0,0.0,True
XRCC5,2,1000,0.1870921034678594,0.89,0.1099999999999999,16,0.1521513122667706,4,1000,4,0.2155,0.0195,0.89,0.11,0.89,0.10999999999999999,False
XRCC6BP1,2,1000,-0.4974701350700583,0.0,0.0,16,0.1517222402079263,4,1000,4,0.8985,0.493,0.0,1.0,0.0,0.0,True
YBX1,2,1000,-0.9569401497402688,0.0,0.0,16,0.1865576292816469,4,1000,4,1.0,0.9755,0.0,1.0,0.0,0.0,True
YDJC,2,1000,-0.2743011717683738,0.0232558139534883,0.0232558139534883,16,0.1476076830699041,4,1000,4,0.4418604651162791,0.023255813953488372,0.023255813953488372,0.9767441860465116,0.023255813953488372,0.023255813953488372,False
YEATS2,2,1000,-0.1017793479096176,0.1885,0.1885,16,0.1094545997299647,4,1000,4,0.0385,0.0,0.1885,0.8115,0.1885,0.1885,False
YIF1B,2,1000,-0.1765657178892348,0.1860465116279069,0.1860465116279069,16,0.1526724453590121,4,1000,4,0.18604651162790697,0.023255813953488372,0.18604651162790697,0.813953488372093,0.18604651162790697,0.18604651162790697,False
YIPF2,2,1000,-0.1595782567088949,0.094,0.094,16,0.1232020050619971,4,1000,4,0.1195,0.0045,0.094,0.906,0.094,0.094,False
YME1L1,2,1000,0.2016956758606482,0.963,0.037,16,0.1084903373469672,4,1000,4,0.184,0.0025,0.963,0.037,0.963,0.03700000000000003,False
YPEL3,2,1000,-0.1385037990551851,0.109,0.109,16,0.1091142275611821,4,1000,4,0.068,0.0,0.109,0.891,0.109,0.109,False
YPEL4,2,1000,-0.0380293686073148,0.3515,0.3515,16,0.0953474977629671,4,1000,4,0.0035,0.0,0.3515,0.6485,0.3515,0.3515,False
YRDC,2,1000,-0.2671901706633044,0.0,0.0,16,0.1123682071992458,4,1000,4,0.37209302325581395,0.046511627906976744,0.0,1.0,0.0,0.0,False
YTHDF3,2,1000,-0.1419309612230021,0.0805,0.0805,16,0.1039854077164006,4,1000,4,0.0595,0.0015,0.0805,0.9195,0.0805,0.0805,False
YY1,2,1000,0.3445147235326751,0.998,0.002,16,0.1190914528193698,4,1000,4,0.6525,0.0905,0.998,0.002,0.998,0.0020000000000000018,False
ZACN,2,1000,-0.1070663398030786,0.1415,0.1415,16,0.1010242223813656,4,1000,4,0.032,0.0005,0.1415,0.8585,0.1415,0.1415,False
ZAP70,2,1000,0.5388306312179989,1.0,0.0,16,0.1542704237946563,4,1000,4,0.9415,0.583,1.0,0.0,1.0,0.0,True
ZBED5,2,1000,-0.0597484422569608,0.2565,0.2565,16,0.0921952914824157,4,1000,4,0.0055,0.0,0.2565,0.7435,0.2565,0.2565,False
ZBED9,2,1000,0.1327947823449027,0.9185,0.0815,16,0.0940562021944209,4,1000,4,0.0455,0.0,0.9185,0.0815,0.9185,0.08150000000000002,False
ZBP1,2,1000,-0.0677733851026995,0.2395,0.2395,16,0.0913447331134784,4,1000,4,0.007,0.0,0.2395,0.7605,0.2395,0.2395,False
ZBTB10,2,1000,-0.1106869963043481,0.122,0.122,16,0.0942435904369847,4,1000,4,0.023,0.0,0.122,0.878,0.122,0.122,False
ZBTB17,2,1000,-0.2912407217643238,0.0,0.0,16,0.0990627998357995,4,1000,4,0.5116279069767442,0.023255813953488372,0.0,1.0,0.0,0.0,False
ZBTB21,2,1000,0.2373875441435687,1.0,0.0,16,0.1423300503362953,4,1000,4,0.37209302325581395,0.0,1.0,0.0,1.0,0.0,False
ZBTB24,2,1000,0.0748265581912291,0.809,0.1909999999999999,16,0.0879203845146093,4,1000,4,0.005,0.0,0.809,0.191,0.809,0.19099999999999995,False
ZBTB33,2,1000,-0.218231222805902,0.026,0.026,16,0.116958232674316,4,1000,4,0.246,0.0145,0.026,0.974,0.026,0.026,False
ZBTB38,2,1000,-0.0652532988745252,0.249,0.249,16,0.1001685462047821,4,1000,4,0.008,0.0,0.249,0.751,0.249,0.249,False
ZBTB4,2,1000,0.1369994137824119,0.9185,0.0815,16,0.0982580737570695,4,1000,4,0.0465,0.001,0.9185,0.0815,0.9185,0.08150000000000002,False
ZBTB48,2,1000,0.136986908969766,0.885,0.1149999999999999,16,0.1160341234544656,4,1000,4,0.067,0.001,0.885,0.115,0.885,0.11499999999999999,False
ZBTB7B,2,1000,-1.4299527711852322,0.0,0.0,16,0.1735616167017999,4,1000,4,1.0,1.0,0.0,1.0,0.0,0.0,True
ZBTB7C,2,1000,-0.2196745205364082,0.0,0.0,16,0.109191298996489,4,1000,4,0.27906976744186046,0.023255813953488372,0.0,1.0,0.0,0.0,False
ZBTB9,2,1000,0.121837153097006,0.859,0.141,16,0.1137355689498137,4,1000,4,0.0585,0.0,0.859,0.141,0.859,0.14100000000000001,False
ZC3H10,2,1000,0.2346548342076461,0.9767441860465116,0.0232558139534884,16,0.1219977451065376,4,1000,4,0.37209302325581395,0.023255813953488372,0.9767441860465116,0.023255813953488372,0.9767441860465116,0.023255813953488413,False
ZC3H12A,2,1000,-1.1189201696424456,0.0,0.0,16,0.1759044562054904,4,1000,4,1.0,0.999,0.0,1.0,0.0,0.0,True
ZC3H12B,2,1000,-0.2677925920050495,0.0,0.0,16,0.0981292523662274,4,1000,4,0.37209302325581395,0.023255813953488372,0.0,1.0,0.0,0.0,False
ZC3H12D,2,1000,-0.4917006702261873,0.0,0.0,16,0.1481452789600676,4,1000,4,0.902,0.48,0.0,1.0,0.0,0.0,True
ZC3H13,2,1000,0.2785097352703807,0.965,0.035,16,0.1597778977595093,4,1000,4,0.443,0.0855,0.965,0.035,0.965,0.03500000000000003,False
ZC3H18,2,1000,0.5290073356397209,0.999,0.001,16,0.1529912623869754,4,1000,4,0.932,0.578,0.999,0.001,0.999,0.0010000000000000009,True
ZC3H4,2,1000,0.1817515807371667,0.9535,0.0464999999999999,16,0.1097608883976637,4,1000,4,0.1345,0.003,0.9535,0.0465,0.9535,0.046499999999999986,False
ZC3HAV1,2,1000,-0.1114214589869677,0.1165,0.1165,16,0.0970231093938343,4,1000,4,0.0265,0.0,0.1165,0.8835,0.1165,0.1165,False
ZC3HC1,2,1000,-0.1176608292203874,0.144,0.144,16,0.11101223323136,4,1000,4,0.052,0.0,0.144,0.856,0.144,0.144,False
ZCCHC13,2,1000,-0.2307745580054138,0.0,0.0,16,0.0785863341486769,4,1000,4,0.18604651162790697,0.0,0.0,1.0,0.0,0.0,False
ZCCHC14,2,1000,-0.0846214926236979,0.21,0.21,16,0.1070030392440045,4,1000,4,0.018,0.0,0.21,0.79,0.21,0.21,False
ZCCHC6,2,1000,-0.1761124137224946,0.0515,0.0515,16,0.1058979685351102,4,1000,4,0.1245,0.0,0.0515,0.9485,0.0515,0.0515,False
ZCRB1,2,1000,0.1009911912505865,0.866,0.134,16,0.0931773409099652,4,1000,4,0.0215,0.0,0.866,0.134,0.866,0.134,False
ZDHHC11,2,1000,-0.1030024761206267,0.1305,0.1305,16,0.0926151190179569,4,1000,4,0.018,0.0,0.1305,0.8695,0.1305,0.1305,False
ZEB1,2,1000,-0.1074717410768472,0.164,0.164,16,0.1108408206636636,4,1000,4,0.0445,0.0,0.164,0.836,0.164,0.164,False
ZFAND6,2,1000,-0.0505265742152364,0.3065,0.3065,16,0.0955891522644549,4,1000,4,0.0055,0.0,0.3065,0.6935,0.3065,0.3065,False
ZFC3H1,2,1000,0.1618664910764811,0.922,0.0779999999999999,16,0.1156474544851616,4,1000,4,0.1195,0.0015,0.922,0.078,0.922,0.07799999999999996,False
ZFHX4,2,1000,-0.1119043391298154,0.127,0.127,16,0.0992606511130107,4,1000,4,0.0285,0.0,0.127,0.873,0.127,0.127,False
ZFP42,2,1000,-0.0760116854914855,0.202,0.202,16,0.0913953098115199,4,1000,4,0.0075,0.0,0.202,0.798,0.202,0.202,False
ZFP62,2,1000,0.2339660705074597,0.9875,0.0124999999999999,16,0.1066287247968563,4,1000,4,0.2755,0.0045,0.9875,0.0125,0.9875,0.012499999999999956,False
ZFR,2,1000,0.2395272950248143,0.9534883720930232,0.0465116279069767,16,0.1259276012641994,4,1000,4,0.2558139534883721,0.023255813953488372,0.9534883720930233,0.046511627906976744,0.9534883720930233,0.046511627906976716,False
ZFX,2,1000,0.1928994074353707,0.9485,0.0514999999999999,16,0.1145848759547965,4,1000,4,0.1675,0.004,0.9485,0.0515,0.9485,0.05149999999999999,False
ZFY,2,1000,0.1815746357227381,0.954,0.046,16,0.107699071663658,4,1000,4,0.132,0.0005,0.954,0.046,0.954,0.04600000000000004,False
ZFYVE19,2,1000,0.1339527080877724,0.883,0.1169999999999999,16,0.1104523513123276,4,1000,4,0.0675,0.0005,0.883,0.117,0.883,0.11699999999999999,False
ZHX2,2,1000,-0.098443626713217,0.14,0.14,16,0.0904030026168824,4,1000,4,0.0145,0.0,0.14,0.86,0.14,0.14,False
ZHX3,2,1000,-0.1437311324469069,0.114,0.114,16,0.1231917621813661,4,1000,4,0.0945,0.0035,0.114,0.886,0.114,0.114,False
ZIC1,2,1000,-0.0497276511959215,0.2955,0.2955,16,0.0934339870868211,4,1000,4,0.0015,0.0,0.2955,0.7045,0.2955,0.2955,False
ZIK1,2,1000,-0.0528217954693121,0.307,0.307,16,0.0980634218071941,4,1000,4,0.0075,0.0,0.307,0.693,0.307,0.307,False
ZIM2,2,1000,-0.1469908675467724,0.089,0.089,16,0.1114424760895552,4,1000,4,0.0875,0.0,0.089,0.911,0.089,0.089,False
ZKSCAN2,2,1000,0.1781594766829443,0.956,0.044,16,0.1083811795516416,4,1000,4,0.134,0.002,0.956,0.044,0.956,0.04400000000000004,False
ZKSCAN8,2,1000,-0.1311770307627995,0.1405,0.1405,16,0.120298347414755,4,1000,4,0.077,0.001,0.1405,0.8595,0.1405,0.1405,False
ZMAT2,2,1000,0.284707166463832,0.9905,0.0094999999999999,16,0.1245672879611272,4,1000,4,0.4415,0.0495,0.9905,0.0095,0.9905,0.009499999999999953,False
ZMYM3,2,1000,0.1197374637852099,0.898,0.1019999999999999,16,0.0939284127227102,4,1000,4,0.031,0.0,0.898,0.102,0.898,0.10199999999999998,False
ZMYM6,2,1000,0.2295576498761647,0.9785,0.0214999999999999,16,0.1136504419292774,4,1000,4,0.2685,0.008,0.9785,0.0215,0.9785,0.021499999999999964,False
ZMYND8,2,1000,-0.7127991459724242,0.0,0.0,16,0.1451778204255359,4,1000,4,0.995,0.931,0.0,1.0,0.0,0.0,True
ZNF106,2,1000,-0.0562075214069804,0.262,0.262,16,0.0925988734495808,4,1000,4,0.0025,0.0,0.262,0.738,0.262,0.262,False
ZNF140,2,1000,-0.1112466727663349,0.177,0.177,16,0.1187321097241698,4,1000,4,0.056,0.001,0.177,0.823,0.177,0.177,False
ZNF143,2,1000,0.1918786899517538,0.9534883720930232,0.0465116279069767,16,0.0984656257296064,4,1000,4,0.09302325581395349,0.0,0.9534883720930233,0.046511627906976744,0.9534883720930233,0.046511627906976716,False
ZNF148,2,1000,-0.5845304329355028,0.0005,0.0005,16,0.1470317267011551,4,1000,4,0.9725,0.732,0.0005,0.9995,0.0005,0.0005,True
ZNF169,2,1000,0.171209000398905,0.943,0.057,16,0.1088175245210293,4,1000,4,0.1155,0.0015,0.943,0.057,0.943,0.05700000000000005,False
ZNF18,2,1000,-0.093770447782913,0.159,0.159,16,0.090870736821319,4,1000,4,0.014,0.0,0.159,0.841,0.159,0.159,False
ZNF202,2,1000,-0.0935352410704886,0.169,0.169,16,0.0966875124197767,4,1000,4,0.017,0.0,0.169,0.831,0.169,0.169,False
ZNF207,2,1000,0.1781993953034615,0.8645,0.1354999999999999,16,0.1618563658710394,4,1000,4,0.2315,0.021,0.8645,0.1355,0.8645,0.13549999999999995,False
ZNF217,2,1000,0.3414988018070313,0.999,0.001,16,0.1188462592765458,4,1000,4,0.629,0.0985,0.999,0.001,0.999,0.0010000000000000009,False
ZNF226,2,1000,0.1853825207995736,0.9435,0.0564999999999999,16,0.1161037955236225,4,1000,4,0.1635,0.003,0.9435,0.0565,0.9435,0.056499999999999995,False
ZNF232,2,1000,-0.255726735736179,0.0697674418604651,0.0697674418604651,16,0.1244565760778808,4,1000,4,0.3488372093023256,0.023255813953488372,0.06976744186046512,0.9302325581395349,0.06976744186046512,0.06976744186046512,False
ZNF236,2,1000,0.1582030989424091,0.9175,0.0825,16,0.1134794579605107,4,1000,4,0.1075,0.001,0.9175,0.0825,0.9175,0.08250000000000002,False
ZNF251,2,1000,-0.0536793486104263,0.29,0.29,16,0.0970127221603996,4,1000,4,0.0065,0.0,0.29,0.71,0.29,0.29,False
ZNF26,2,1000,-0.5757089230932727,0.0005,0.0005,16,0.1611376077531033,4,1000,4,0.9575,0.6655,0.0005,0.9995,0.0005,0.0005,True
ZNF260,2,1000,-0.1010250138100172,0.175,0.175,16,0.1083590294405992,4,1000,4,0.029,0.0,0.175,0.825,0.175,0.175,False
ZNF276,2,1000,-0.1542622375708419,0.062,0.062,16,0.1043077432747538,4,1000,4,0.0925,0.0,0.062,0.938,0.062,0.062,False
ZNF354A,2,1000,0.1637389911512228,0.9265,0.0735,16,0.1175887025134015,4,1000,4,0.119,0.0045,0.9265,0.0735,0.9265,0.07350000000000001,False
ZNF382,2,1000,0.2835377971594134,1.0,0.0,16,0.0996981689988401,4,1000,4,0.4186046511627907,0.0,1.0,0.0,1.0,0.0,False
ZNF384,2,1000,-0.911577726286453,0.0,0.0,16,0.1796944034051475,4,1000,4,0.9995,0.9515,0.0,1.0,0.0,0.0,True
ZNF425,2,1000,0.0590649531689202,0.7425,0.2574999999999999,16,0.0922281888253471,4,1000,4,0.0055,0.0,0.7425,0.2575,0.7425,0.25749999999999995,False
ZNF428,2,1000,0.1011302693692137,0.8255,0.1745,16,0.1075438192736612,4,1000,4,0.0335,0.0,0.8255,0.1745,0.8255,0.1745,False
ZNF436,2,1000,-0.5361666598927113,0.0,0.0,16,0.1536223897623033,4,1000,4,0.9425,0.5915,0.0,1.0,0.0,0.0,True
ZNF45,2,1000,-0.0755397218206878,0.2225,0.2225,16,0.0966956190644225,4,1000,4,0.007,0.0,0.2225,0.7775,0.2225,0.2225,False
ZNF503,2,1000,-0.0821740810516513,0.1905,0.1905,16,0.0956246296452599,4,1000,4,0.0095,0.0,0.1905,0.8095,0.1905,0.1905,False
ZNF540,2,1000,-0.177735184036286,0.0405,0.0405,16,0.1043963990644849,4,1000,4,0.1195,0.001,0.0405,0.9595,0.0405,0.0405,False
ZNF548,2,1000,0.1622370115223241,0.949,0.051,16,0.1051320627685932,4,1000,4,0.092,0.0005,0.949,0.051,0.949,0.051000000000000045,False
ZNF549,2,1000,0.1505455281247157,0.9175,0.0825,16,0.1112575821624141,4,1000,4,0.0885,0.001,0.9175,0.0825,0.9175,0.08250000000000002,False
ZNF561,2,1000,0.1643489579609896,0.941,0.059,16,0.1051916395349774,4,1000,4,0.0945,0.0005,0.941,0.059,0.941,0.05900000000000005,False
ZNF568,2,1000,0.1696960411856932,0.959,0.041,16,0.0997513058105703,4,1000,4,0.1005,0.0,0.959,0.041,0.959,0.041000000000000036,False
ZNF572,2,1000,0.2846930087386543,1.0,0.0,16,0.1191718833967719,4,1000,4,0.4418604651162791,0.046511627906976744,1.0,0.0,1.0,0.0,False
ZNF574,2,1000,-0.071201856799324,0.2395,0.2395,16,0.0932796460127732,4,1000,4,0.007,0.0,0.2395,0.7605,0.2395,0.2395,False
ZNF579,2,1000,0.1385133993401981,0.9255,0.0745,16,0.0960722873081793,4,1000,4,0.0475,0.0005,0.9255,0.0745,0.9255,0.07450000000000001,False
ZNF592,2,1000,-0.6604679670050708,0.0,0.0,16,0.150950167558983,4,1000,4,0.9875,0.8545,0.0,1.0,0.0,0.0,True
ZNF597,2,1000,-0.1447136820880745,0.0925,0.0925,16,0.1092594862769184,4,1000,4,0.082,0.001,0.0925,0.9075,0.0925,0.0925,False
ZNF609,2,1000,-0.3004033870990217,0.0,0.0,16,0.0843372613654869,4,1000,4,0.5116279069767442,0.0,0.0,1.0,0.0,0.0,False
ZNF619,2,1000,-0.1194585362817467,0.0975,0.0975,16,0.0947594411692951,4,1000,4,0.0285,0.0005,0.0975,0.9025,0.0975,0.0975,False
ZNF624,2,1000,-0.6091487071766805,0.0,0.0,16,0.1526784102064871,4,1000,4,0.98,0.7615,0.0,1.0,0.0,0.0,True
ZNF644,2,1000,-0.2058206887163884,0.029,0.029,16,0.1070881537203011,4,1000,4,0.189,0.002,0.029,0.971,0.029,0.029,False
ZNF648,2,1000,-0.0520225569607695,0.278,0.278,16,0.0915060889762192,4,1000,4,0.004,0.0,0.278,0.722,0.278,0.278,False
ZNF664,2,1000,-0.1119901108889393,0.1285,0.1285,16,0.0980811852282094,4,1000,4,0.0285,0.0,0.1285,0.8715,0.1285,0.1285,False
ZNF667,2,1000,0.1279128348128734,0.9135,0.0865,16,0.0963501472993964,4,1000,4,0.0345,0.0,0.9135,0.0865,0.9135,0.08650000000000002,False
